"Rowid","min","median","max","mean"
82,0.0257994811981916,0.0380057916045189,0.0818556994199753,0.0402585739114632
83,0.010247471742332,0.0137086887843907,0.0216836743056774,0.0141455075548341
84,0.0218497049063444,0.0273525398224592,0.0316939987242222,0.0269654144843419
85,0.0935479179024696,0.0935479179024696,0.0935479179024696,0.0935479179024696
86,0.0164874959737062,0.0164874959737062,0.0164874959737062,0.0164874959737062
87,0.0201096087694168,0.0228786943480372,0.0240981969982386,0.022488590143621
88,0.0625712797045708,0.0625712797045708,0.0625712797045708,0.0625712797045708
89,0.0206406433135271,0.0264785382896662,0.0333721861243248,0.0267424765042961
90,0.0127847837284207,0.103169292211533,0.28956663608551,0.102816219845848
91,0.0340192653238773,0.0452693626284599,0.0965663269162178,0.0485434543122263
92,0.00790390372276306,0.0227284803986549,0.0654197111725807,0.0250132269896219
93,0.0158501248806715,0.0406752899289131,0.117042571306229,0.049082529450576
94,0.0282805394381285,0.0282805394381285,0.0282805394381285,0.0282805394381285
95,0.0163517165929079,0.01812962628901,0.0226577073335648,0.0187688209116459
96,0.0196117889136076,0.0373685620725155,0.10252233594656,0.0388010797644223
97,0.0161199644207954,0.0230062454938889,0.0288838818669319,0.0233704300065126
98,0.0153705440461636,0.0255129700526595,0.0355932749807835,0.0250088378920087
99,0.0184341575950384,0.0218006297945976,0.027261758223176,0.022498848537604
100,0.0119989160448313,0.0160282105207443,0.0233484674245119,0.0166219698398241
101,0.0294802282005548,0.0641798079013824,0.112591959536076,0.063414641053361
102,0.0253561902791262,0.0280634872615337,0.0327999293804169,0.0287063748886188
103,0.0189131889492273,0.0327118150889874,0.0510473698377609,0.0336475810274864
104,0.0176201965659857,0.0178292356431484,0.0180382747203112,0.0178292356431484
105,0.0531587824225426,0.0531587824225426,0.0531587824225426,0.0531587824225426
106,0.0269509647041559,0.0269509647041559,0.0269509647041559,0.0269509647041559
107,0.0263437926769257,0.0263437926769257,0.0263437926769257,0.0263437926769257
108,0.0132824284955859,0.0146831017918885,0.0176727287471294,0.0150803402066231
109,0.0181242097169161,0.027828224003315,0.0675792992115021,0.0292261160377945
110,0.029832698404789,0.029832698404789,0.029832698404789,0.029832698404789
111,0.034028984606266,0.0558841843158007,0.0863905623555183,0.0558460726843853
112,0.0283325165510178,0.0332616418600082,0.0456946268677711,0.0348056650587491
113,0.0242808051407337,0.0242808051407337,0.0242808051407337,0.0242808051407337
114,0.0128940073773265,0.0504461340606213,0.116149984300137,0.0518258302323122
115,0.0379731021821499,0.040130915120244,0.0422887280583382,0.040130915120244
116,0.0590772926807404,0.0698972269892693,0.0956919714808464,0.0702110272558296
117,0.036566223949194,0.052710834890604,0.125862568616867,0.0597125090527953
118,0.0431020744144917,0.0752096399664879,0.114928372204304,0.0729480094822316
119,0.0473960563540459,0.0653475597500801,0.109358705580235,0.0668630648517247
120,0.102639153599739,0.102639153599739,0.102639153599739,0.102639153599739
121,0.0396933108568192,0.0422939248383045,0.0448945388197899,0.0422939248383045
122,0.023093443363905,0.0422179512679577,0.0603277087211609,0.0419078396463936
123,0.0367293506860733,0.0400975793600082,0.057505626231432,0.0447775187591712
124,0.104199156165123,0.104199156165123,0.104199156165123,0.104199156165123
125,0.276943176984787,0.276943176984787,0.276943176984787,0.276943176984787
126,0.0783571153879166,0.0814693421125412,0.114711664617062,0.0915127073725065
127,0.0424694158136845,0.0476372502744198,0.0837530121207237,0.0579532260696093
128,0.0278416350483894,0.0359946433454752,0.050574392080307,0.0376013284549117
129,0.348471164703369,0.367947190999985,0.458137571811676,0.39151864250501
130,0.00745029048994184,0.198248043656349,0.579579055309296,0.199189295253893
131,0.0304512176662683,0.0304512176662683,0.0304512176662683,0.0304512176662683
132,0.088493287563324,0.119622550904751,0.143389418721199,0.118395853042603
133,0.0568234324455261,0.0962905213236809,0.13453996181488,0.0986410820562588
134,0.0405181124806404,0.129701435565948,0.365738809108734,0.138489967514875
135,0.0240620113909245,0.0339079611003399,0.0594674535095692,0.0358763815414521
136,0.0273619387298822,0.0741255208849907,0.252503871917725,0.0832626558622422
137,0.0581189543008804,0.097294919192791,0.19542196393013,0.0982421663737743
138,0.0145364990457892,0.0956167429685593,0.146220102906227,0.0927579567117791
139,0.0591491349041462,0.0591746643185616,0.0592001937329769,0.0591746643185616
140,0.0456844419240952,0.0698366612195969,0.133527591824532,0.0741803364261337
141,0.0241434797644615,0.0241434797644615,0.0241434797644615,0.0241434797644615
142,0.0210823565721512,0.113660950213671,0.369799554347992,0.111848560130184
143,0.0591226741671562,0.0662727206945419,0.104076318442822,0.0774388111063412
144,0.169729113578796,0.172377280890942,0.175025448203087,0.172377280890942
145,0.0709929168224335,0.138408645987511,0.196940124034882,0.137642696499825
146,0.0887013673782349,0.0887013673782349,0.0887013673782349,0.0887013673782349
147,0.0186075251549482,0.0498812478035688,0.0939408764243126,0.0470145127143372
148,0.0443042479455471,0.11280520632863,0.301306754350662,0.119487468015657
149,0.0100884232670069,0.0100884232670069,0.0100884232670069,0.0100884232670069
150,0.0382892973721027,0.119110032916069,0.229653596878052,0.119875950656884
151,0.0213044434785843,0.0769014619290829,0.144520968198776,0.0792034705237095
152,0.0578660480678082,0.073086142539978,0.0945371463894844,0.073081687536268
153,0.00933625921607018,0.0486412532627583,0.0922875851392746,0.0508441140360021
154,0.0534611381590366,0.0705745965242386,0.101914554834366,0.0705575923479739
155,0.0240682661533356,0.0796931050717831,0.106941886246204,0.071370955423585
156,0.0149181513115764,0.0666643083095551,0.119682125747204,0.066948560451896
157,0.0771552696824074,0.0771552696824074,0.0771552696824074,0.0771552696824074
158,0.0198050700128078,0.0515482611954212,0.125170722603798,0.0569561855660545
159,0.0306968037039042,0.0306968037039042,0.0306968037039042,0.0306968037039042
160,0.01896046474576,0.01896046474576,0.01896046474576,0.01896046474576
161,0.0111843049526215,0.0470992904156446,0.0906319543719292,0.0468554524213122
162,0.0240958426147699,0.030238825827837,0.0393135920166969,0.031300271099264
163,0.0127686215564609,0.29784782230854,1.64628481864929,0.30219565960147
164,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371
165,0.0647209957242012,0.0850578732788563,0.127417460083961,0.0907839002708594
166,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371
167,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371
168,0.0368391834199429,0.0412484928965569,0.0539355985820293,0.0433179419487715
169,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371
170,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371
171,0,0.0566407889127731,0.573173046112061,0.0721748268966263
172,0.0144166490063071,0.0795833989977837,0.221578612923622,0.0799406642549252
173,0.0165748447179794,0.0562668927013874,0.0764409676194191,0.0499554670444041
174,0.0198114607483149,0.0671257898211479,0.267456859350204,0.0883314507145894
175,0.0510955303907394,0.10261632502079,0.239934578537941,0.104638019700129
176,0.0596415810286999,0.0651576332747936,0.100943610072136,0.0702888793312013
177,0.0540416017174721,0.0942725762724876,0.145422697067261,0.0913864225149155
178,0.0392926521599293,0.0655595473945141,0.0982951298356056,0.065351204438643
179,0.0349819883704185,0.0507143251597881,0.0650134161114693,0.051802105580767
180,0.0950329825282097,0.122579056769609,0.151668190956116,0.121599086249868
181,0.0389171205461025,0.0400764942169189,0.0412358678877354,0.0400764942169189
182,0.0556126907467842,0.0556126907467842,0.0556126907467842,0.0556126907467842
183,0.126889556646347,0.130212590098381,0.182659715414047,0.144108057022095
184,0.0534894093871117,0.0537092871963978,0.0539291650056839,0.0537092871963978
185,0.022969814017415,0.0310234716162086,0.0631664022803307,0.0366587338291786
186,0.205618560314178,0.205618560314178,0.205618560314178,0.205618560314178
187,0.0640498399734497,0.0929485186934471,0.186780229210854,0.0998879762796255
188,0.0138483354821801,0.095864612609148,0.360581338405609,0.0985244575359624
189,0.0320383235812187,0.0420878734439611,0.0499594323337078,0.0421021931212057
190,0.0119797848165035,0.0268659833818674,0.0534433051943779,0.0285322211463662
191,0.207448959350586,0.237588778138161,0.299806475639343,0.243745483458042
192,0.0281071998178959,0.0421159788966179,0.0939329192042351,0.0441061482897827
193,0.0336924865841866,0.0770453065633774,0.232617735862732,0.0747023442829097
194,0.0671450644731522,0.0671450644731522,0.0671450644731522,0.0671450644731522
195,0.0101768253371119,0.0101768253371119,0.0101768253371119,0.0101768253371119
196,0.00816451571881771,0.0356441140174866,0.0777480080723763,0.0355227121326607
197,0.0541770346462727,0.0725708082318306,0.097614511847496,0.0743371393870224
198,0.0457390956580639,0.0635732598602772,0.127405807375908,0.0665204094624833
199,0.0377728790044785,0.0640754252672195,0.130195930600166,0.0688859831773493
200,0.0448014065623283,0.0448014065623283,0.0448014065623283,0.0448014065623283
201,0.19531175494194,0.19531175494194,0.19531175494194,0.19531175494194
202,0.0118416445329785,0.140921369194984,0.418523520231247,0.146434214555785
203,0.15213143825531,0.15213143825531,0.15213143825531,0.15213143825531
204,0.0279627460986376,0.0903137512505054,0.154074296355247,0.0909285965765305
205,0.0128045156598091,0.0600775144994259,0.0905473977327347,0.0517205299499134
206,0.00704316422343254,0.029843969270587,0.0791095197200775,0.0293718439198154
207,0.0418234243988991,0.0807799957692623,0.0980513319373131,0.0760739568753966
208,0.0266658645123243,0.0344753861427307,0.0603688098490238,0.0373509325500992
209,0.0346427895128727,0.0363381095230579,0.03752576187253,0.0361929399271806
210,0.0415060892701149,0.0415060892701149,0.0415060892701149,0.0415060892701149
211,0.014071524143219,0.073085606098175,0.105430617928505,0.0712907373127115
212,0.0103880101814866,0.0553038511425257,0.178645804524422,0.0535104129216799
213,0.0743648931384087,0.0896907672286034,0.126149743795395,0.0956525206565857
214,0.0259990971535444,0.0375834945589304,0.0734691768884659,0.0379604469804514
215,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371
216,0.0482770428061485,0.0489064808934927,0.0495359189808369,0.0489064808934927
217,0.12654136121273,0.12654136121273,0.12654136121273,0.12654136121273
218,0.00629494525492191,0.0434738472104073,0.165559634566307,0.0512256162241101
219,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371
220,0.0411687195301056,0.0445609819144011,0.0522909760475159,0.0460582754264275
221,0.142080172896385,0.142080172896385,0.142080172896385,0.142080172896385
222,0.00762009574100375,0.0205578412860632,0.0463473089039326,0.0220665982401187
223,0.0145222740247846,0.115913219749928,0.226922214031219,0.117105143800186
224,0.013855149038136,0.0398546606302261,0.100052714347839,0.0399430808093813
225,0.0581823699176311,0.0734793394804001,0.104275338351727,0.0757779843277401
226,0.0351842381060123,0.117037657648325,0.280081957578659,0.122516065898041
227,0.0727194845676422,0.109082523733377,0.138527721166611,0.106849304622128
228,0.0756010338664055,0.110073141753674,0.156265705823898,0.111587011151844
229,0.0468001663684845,0.0468001663684845,0.0468001663684845,0.0468001663684845
230,0,0.0770802199840546,0.129195421934128,0.0757633415881053
231,0.0242092236876488,0.0268492698669434,0.0426712594926357,0.0312432510157426
232,0.103508040308952,0.181609660387039,0.303895026445389,0.189341535455868
233,0.274475932121277,0.274475932121277,0.274475932121277,0.274475932121277
234,0.0069085038267076,0.117186229676008,0.490753918886185,0.13308751962095
235,0.0176406092941761,0.0176406092941761,0.0176406092941761,0.0176406092941761
236,0.0348257943987846,0.0416917726397514,0.0864407271146774,0.0471988721854157
237,0.0890369117259979,0.195689462125301,0.241768792271614,0.189009415095343
238,0.0272756442427635,0.11212045699358,0.198013633489609,0.112760582547865
239,0.0336625389754772,0.0638054832816124,0.159825325012207,0.0735350205407788
240,0.0214731022715569,0.0214731022715569,0.0214731022715569,0.0214731022715569
241,0.0199865736067295,0.0266107134521008,0.0612786114215851,0.0358394518494606
242,0.00913555547595024,0.0321446545422077,0.0499293059110641,0.0300106749027258
243,0.0189389549195766,0.0189389549195766,0.0189389549195766,0.0189389549195766
244,0.034898541867733,0.0501380618661642,0.0617615766823292,0.0496038153767586
245,0.041246086359024,0.0532874632626772,0.146585091948509,0.0589227532701833
246,0.134205967187881,0.137468636035919,0.174584627151489,0.148753076791763
247,0.0358851253986359,0.0644164681434631,0.157458603382111,0.0680647128749461
248,0.0572021827101707,0.074286725372076,0.122886039316654,0.0763108454524509
249,0.0318040251731873,0.0712839812040329,0.135686784982681,0.0709664168146749
250,0.13029445707798,0.13029445707798,0.13029445707798,0.13029445707798
251,0.0147890951484442,0.0180379748344421,0.0252766087651253,0.0185380408540368
252,0.0816431045532227,0.0816431045532227,0.0816431045532227,0.0816431045532227
253,0.00411598198115826,0.0156613998115063,0.0213953927159309,0.0144411388686613
254,0.0234727505594492,0.0234727505594492,0.0234727505594492,0.0234727505594492
255,0.0234483070671558,0.0234483070671558,0.0234483070671558,0.0234483070671558
256,0.0275565013289452,0.04086584597826,0.0543661825358868,0.0414643798023462
257,0.0317511819303036,0.0488100219517946,0.0658688619732857,0.0488100219517946
258,0.0132955051958561,0.0368346236646175,0.0635527968406677,0.0352127717342228
259,0.0242422744631767,0.0350782945752144,0.0485409945249557,0.0371117082170465
260,0.0329270362854004,0.0655730962753296,0.102044887840748,0.0631594779314818
261,0.0416654087603092,0.0416654087603092,0.0416654087603092,0.0416654087603092
262,0.177327498793602,0.177628241479397,0.177928984165192,0.177628241479397
263,0.0731047540903091,0.0754116140305996,0.07771847397089,0.0754116140305996
264,0.0580910667777061,0.0580910667777061,0.0580910667777061,0.0580910667777061
265,0.109048493206501,0.109048493206501,0.109048493206501,0.109048493206501
266,0.133974239230156,0.133974239230156,0.133974239230156,0.133974239230156
267,0.0706921964883804,0.0796856209635735,0.106075063347816,0.0854842935999234
268,0.0133854150772095,0.0810917615890503,0.235304668545723,0.0779858876344634
269,0.0268575306981802,0.0376763381063938,0.0529820509254932,0.0385444890707731
270,0.074996717274189,0.0756986476480961,0.0764005780220032,0.0756986476480961
271,0.0286124553531408,0.0581536572426558,0.153515964746475,0.065012745580382
272,0.0179127845913172,0.0541918054223061,0.0783155933022499,0.0531291851548703
273,0.0803830102086067,0.0870781801640987,0.0926428511738777,0.0867955554276705
274,0.0768913328647614,0.0914123430848122,0.110807992517948,0.0924085940827023
275,0.0463687479496002,0.0573192611336708,0.114907570183277,0.0639960040648778
276,0.0273663960397243,0.0414375774562359,0.0616517290472984,0.0423103806873163
277,0.0333536975085735,0.0572075918316841,0.0990639328956604,0.0572788091781347
278,0.0469730235636234,0.0522100329399109,0.0644307211041451,0.0530689973384142
279,0.0697346776723862,0.0697346776723862,0.0697346776723862,0.0697346776723862
280,0.02631632424891,0.0328159742057323,0.0458604730665684,0.0350788922182151
281,0.0927529335021973,0.0927529335021973,0.0927529335021973,0.0927529335021973
282,0.0761326551437378,0.100170120596886,0.115971811115742,0.0981111768633127
283,0.00689637940376997,0.0737087056040764,0.258544325828552,0.0783699511711605
284,0.123818047344685,0.142796643078327,0.187684878706932,0.153633883843819
285,0.0894728600978851,0.104089349508286,0.155940786004066,0.110162618969168
286,0.0568420626223087,0.0705840885639191,0.103699147701263,0.0722840153612196
287,0.156756728887558,0.156756728887558,0.156756728887558,0.156756728887558
288,0.0428465344011784,0.0476660542190075,0.0604247786104679,0.0496508553624153
289,0.0359635539352894,0.0359635539352894,0.0359635539352894,0.0359635539352894
290,0.0378557369112968,0.0378557369112968,0.0378557369112968,0.0378557369112968
291,0.0144825940951705,0.0529116131365299,0.145091027021408,0.0536623384614834
292,0.0714448913931847,0.0754004269838333,0.0825361236929893,0.0766026020050049
293,0.0997078120708466,0.107103038579226,0.114498265087605,0.107103038579226
294,0.0316544435918331,0.0912193432450294,0.185323745012283,0.0928937231190503
295,0.261154025793076,0.271469563245773,0.281785100698471,0.271469563245773
296,0.0283708125352859,0.0378452092409134,0.0637155026197433,0.038618580939678
297,0.090813934803009,0.0990568362176418,0.107299737632275,0.0990568362176418
298,0.184308484196663,0.268895238637924,0.402021497488022,0.299504799227561
299,0.0241653081029654,0.0565637666732073,0.126068189740181,0.0586736086933386
300,0.0225819405168295,0.0322664156556129,0.0682034492492676,0.0342990133012163
301,0.085497185587883,0.151345744729042,0.252600252628326,0.150409859573019
302,0.00825701467692852,0.0371317192912102,0.178990557789803,0.046982064452874
303,0.16857236623764,0.16857236623764,0.16857236623764,0.16857236623764
304,0.022755078971386,0.022755078971386,0.022755078971386,0.022755078971386
305,0.0324492603540421,0.102577243000269,0.145872503519058,0.0908284276723862
306,0.0466403774917126,0.260137185454369,0.691479384899139,0.253897744211487
307,0.0551181174814701,0.0815798863768578,0.104650981724262,0.0812207113664884
308,0.0377161800861359,0.140611961483955,0.232710272073746,0.138383908847044
309,0.0108200795948505,0.156788296997547,1.0611959695816,0.176918865781041
310,0.0136154079809785,0.0227445457130671,0.0449711158871651,0.0232756674289703
311,0.293311238288879,0.317739963531494,0.342168688774109,0.317739963531494
312,0.0186915565282106,0.042566591873765,0.072575680911541,0.041545532993041
313,0.0893068015575409,0.0893068015575409,0.0893068015575409,0.0893068015575409
314,0.0110532846301794,0.0335048772394657,0.0519089139997959,0.0298213727073744
315,0.154340848326683,0.154340848326683,0.154340848326683,0.154340848326683
316,0.0829692408442497,0.13650144636631,0.290336638689041,0.147707916796207
317,0.0341352410614491,0.0618867557495832,0.0896382704377174,0.0618867557495832
318,0.017753878608346,0.0319490218535066,0.0461441650986671,0.0319490218535066
319,0.0640120357275009,0.0804228931665421,0.116890899837017,0.0818641058036259
320,0.012610306032002,0.0408311616629362,0.0481882654130459,0.0346812447533011
321,0.125298842787743,0.125298842787743,0.125298842787743,0.125298842787743
322,0.0165360830724239,0.262869775295258,0.878645420074463,0.300697918696347
323,0.0165047291666269,0.0165047291666269,0.0165047291666269,0.0165047291666269
324,0.0137063385918736,0.049321623519063,0.0986670851707458,0.0490891975350678
325,0.0126163475215435,0.257566869258881,1.37658441066742,0.297270016673302
326,0.0532432347536087,0.0628532543778419,0.14877986907959,0.0668868302253255
327,0.0739803090691566,0.272326573729515,0.406283140182495,0.26666486337781
328,0.0294038131833076,0.142770916223526,0.299905985593796,0.144554058101169
329,0.0956495255231857,0.314065158367157,0.669043600559235,0.294180307537317
330,0.0124522699043155,0.0593398176133633,0.275919437408447,0.0695743970996942
331,0.114722445607185,0.157907567918301,0.311933904886246,0.176072693214967
332,0.0625364482402802,0.090766180306673,0.154292121529579,0.0951915240209354
333,0.0350516028702259,0.0593784656375647,0.106049828231335,0.0606642312769379
334,0.0309759713709354,0.0309759713709354,0.0309759713709354,0.0309759713709354
335,0.0305484309792519,0.139521814882755,0.272362738847733,0.136521519018182
336,0.167173326015472,0.177104972302914,0.187036618590355,0.177104972302914
337,0.0336708873510361,0.0374277140945196,0.0411845408380032,0.0374277140945196
338,0.155958011746407,0.155958011746407,0.155958011746407,0.155958011746407
339,2.02785372493963e-07,0.103511542081833,0.357224464416504,0.13597024540007
340,0.0142618296667933,0.0431786440312862,0.132489681243896,0.0429276248766804
341,0.0629891902208328,0.104410037398338,0.145830884575844,0.104410037398338
342,0.0248714424669743,0.178546816110611,0.819014668464661,0.184267659504144
343,0.156049191951752,0.180742487311363,0.251109272241592,0.186355376243591
344,0.25263324379921,0.25263324379921,0.25263324379921,0.25263324379921
345,0.403155505657196,0.403155505657196,0.403155505657196,0.403155505657196
346,0.0133721996098757,0.101138547062874,0.291584402322769,0.102288283925751
347,0,0,0,0
348,0.273120284080505,0.327474266290665,0.365981787443161,0.322192112604777
349,0.0736042335629463,0.157423265278339,0.315508991479874,0.171301025897264
350,0.0228786244988441,0.116817593574524,0.143053725361824,0.0952269090339541
351,0.185356318950653,0.297592788934708,0.409829258918762,0.297592788934708
352,0.0290587600320578,0.0338105978444219,0.038562435656786,0.0338105978444219
353,0.248884707689285,0.385993421077728,0.84742683172226,0.401156671918356
354,0.170083627104759,0.170083627104759,0.170083627104759,0.170083627104759
355,0.017488606274128,0.149264514446259,1.07494163513184,0.16642821428305
356,0.0999750420451164,0.289039008319378,0.409829258918762,0.271970579400659
357,0.249483421444893,0.249483421444893,0.249483421444893,0.249483421444893
358,0.0561587363481522,0.0625525861978531,0.068946436047554,0.0625525861978531
359,0.0583884008228779,0.0639509260654449,0.0732031986117363,0.0657562874257565
360,0.342013895511627,0.342013895511627,0.342013895511627,0.342013895511627
361,0.0995468944311142,0.121818289160728,0.177413046360016,0.124905096367002
362,0.0803235098719597,0.0803235098719597,0.0803235098719597,0.0803235098719597
363,0.05497682467103,0.0719178505241871,0.139893412590027,0.0846764845773578
364,0.0494211316108704,0.0770145580172539,0.111637994647026,0.0760968585053216
365,0.0156897567212582,0.057030875235796,0.106497101485729,0.0543961431831121
366,0.104044683277607,0.110010631382465,0.115976579487324,0.110010631382465
367,0.113277725875378,0.156806662678719,0.173708871006966,0.15237593203783
368,0.0543076582252979,0.0752096846699715,0.107439741492271,0.0780416922643781
369,0.070039302110672,0.123492084443569,0.200097888708115,0.131209758420785
370,0.15644945204258,0.15644945204258,0.15644945204258,0.15644945204258
371,0.0544576533138752,0.0544576533138752,0.0544576533138752,0.0544576533138752
372,0.11065149307251,0.11065149307251,0.11065149307251,0.11065149307251
373,0.0504463538527489,0.0823086276650429,0.149408400058746,0.0893245111736986
374,0.0289237704128027,0.0415788479149342,0.0444805845618248,0.0383277342965206
375,0.0167528819292784,0.0261971931904554,0.0423728823661804,0.0282436847864162
376,0.0531908385455608,0.0539849139750004,0.144818410277367,0.083998054265976
377,0.0547111816704273,0.0564390495419502,0.146170273423195,0.0857735015451908
378,0.032378651201725,0.0351195298135281,0.0438704192638397,0.0366220325231552
379,0.0539278760552406,0.0947784408926964,0.193748012185097,0.0962160908617079
380,0.0541293099522591,0.0659229680895805,0.151521906256676,0.084374288097024
381,0.514003098011017,0.514003098011017,0.514003098011017,0.514003098011017
382,0.0130618242546916,0.0592111796140671,0.1094119399786,0.0618427132655467
383,0.000163222168339416,0.0822796300053596,0.559608936309814,0.121014048465935
