"layer","id","dist","id_neighbour"
1,8830,41.2310562561766,8842
1,8830,41.2310562561766,8773
1,8832,22.3606797749979,8812
1,8834,40,8190
1,8836,86.0232526704263,7163
1,8840,42.4264068711929,8854
1,8842,28.2842712474619,8832
1,8845,92.1954445729289,8758
1,8851,20,8868
1,8854,42.4264068711929,8840
1,8855,101.980390271856,5443
1,8862,30,8876
1,8864,80.6225774829855,9018
1,8868,20,8851
1,8869,80.6225774829855,8930
1,8872,20,9088
1,8874,44.7213595499958,6552
1,8876,30,8862
1,8877,28.2842712474619,8942
1,8879,20,8680
1,8881,22.3606797749979,9028
1,8884,20,10411
1,8884,20,10424
1,8884,20,10156
1,8884,20,10224
1,8884,20,10216
1,8884,20,10250
1,8884,20,10321
1,8885,58.309518948453,8922
1,8888,36.0555127546399,8653
1,8895,20,8200
1,8896,92.1954445729289,8945
1,8899,22.3606797749979,8914
1,8902,78.1024967590665,8949
1,8903,76.1577310586391,8918
1,8906,22.3606797749979,7163
1,8908,89.4427190999916,1
1,8910,20,7782
1,8911,31.6227766016838,8917
1,8913,22.3606797749979,8986
1,8914,22.3606797749979,8899
1,8915,28.2842712474619,6197
1,8917,31.6227766016838,8911
1,8918,76.1577310586391,8903
1,8919,31.6227766016838,9006
1,8922,20,8541
1,8923,113.137084989848,7838
1,8924,53.851648071345,8834
1,8925,30,8932
1,8927,58.309518948453,8997
1,8928,63.2455532033676,10036
1,8930,80.6225774829855,8869
1,8932,30,8925
1,8933,50,8814
1,8934,36.0555127546399,8811
1,8939,98.488578017961,5443
1,8941,94.339811320566,8190
1,8942,28.2842712474619,8877
1,8943,22.3606797749979,8236
1,8945,20,9106
1,8949,56.5685424949238,8924
1,8954,31.6227766016838,8190
1,8965,101.980390271856,8877
1,8973,22.3606797749979,8190
1,8976,50,8764
1,8982,22.3606797749979,8726
1,8986,22.3606797749979,8913
1,8987,102.95630140987,9057
1,8997,58.309518948453,8927
1,9000,20,1
1,9004,202.237484161567,8429
1,9005,40,9012
1,9006,31.6227766016838,8919
1,9007,36.0555127546399,9155
1,9008,50,9161
1,9010,28.2842712474619,1
1,9012,40,9005
1,9018,80.6225774829855,8864
1,9022,20,8236
1,9023,36.0555127546399,9280
1,9028,22.3606797749979,8881
1,9031,63.2455532033676,8986
1,9032,60.8276253029822,8236
1,9033,102.95630140987,8419
1,9038,78.1024967590665,1
1,9039,20,7782
1,9041,20,9189
1,9042,101.980390271856,9086
1,9043,22.3606797749979,7782
1,9045,22.3606797749979,9097
1,9047,101.980390271856,9083
1,9052,20,8190
1,9057,64.0312423743285,9508
1,9070,28.2842712474619,9176
1,9072,122.065556157337,9111
1,9074,20,9079
1,9076,30,8794
1,9079,20,9074
1,9079,20,9089
1,9081,31.6227766016838,8236
1,9083,28.2842712474619,9182
1,9086,36.0555127546399,9394
1,9088,20,8872
1,9089,20,9079
1,9093,28.2842712474619,9114
1,9097,22.3606797749979,9045
1,9100,31.6227766016838,9076
1,9102,22.3606797749979,9106
1,9105,102.95630140987,8419
1,9106,20,8945
1,9108,60,1
1,9109,53.851648071345,9151
1,9111,44.7213595499958,9144
1,9113,22.3606797749979,9182
1,9114,28.2842712474619,9093
1,9118,50,9007
1,9125,44.7213595499958,1
1,9130,20,9720
1,9130,20,9626
1,9130,20,9328
1,9133,102.95630140987,9213
1,9133,102.95630140987,9106
1,9134,50,7163
1,9136,40,8872
1,9138,22.3606797749979,1
1,9142,30,9150
1,9142,30,9167
1,9144,44.7213595499958,9111
1,9150,30,9142
1,9151,53.851648071345,9109
1,9155,36.0555127546399,9007
1,9157,102.95630140987,8928
1,9161,50,9008
1,9164,28.2842712474619,9179
1,9165,139.283882771841,9057
1,9167,30,9142
1,9168,56.5685424949238,9161
1,9174,20,9418
1,9176,28.2842712474619,9070
1,9179,22.3606797749979,9205
1,9182,22.3606797749979,9113
1,9185,30,9249
1,9187,44.7213595499958,1
1,9188,36.0555127546399,9287
1,9189,20,9041
1,9195,28.2842712474619,9244
1,9197,22.3606797749979,8811
1,9200,20,1
1,9201,31.6227766016838,9384
1,9203,36.0555127546399,9425
1,9205,22.3606797749979,9179
1,9206,22.3606797749979,1
1,9209,58.309518948453,9176
1,9211,50,8811
1,9213,22.3606797749979,9485
1,9214,36.0555127546399,9265
1,9216,22.3606797749979,9269
1,9217,20,9231
1,9218,31.6227766016838,9225
1,9220,28.2842712474619,8541
1,9224,40,8190
1,9225,31.6227766016838,9218
1,9226,31.6227766016838,9237
1,9228,101.980390271856,9265
1,9230,40,8190
1,9231,20,9217
1,9233,41.2310562561766,9130
1,9236,22.3606797749979,8190
1,9237,31.6227766016838,9226
1,9238,50,8811
1,9243,30,9290
1,9244,28.2842712474619,9195
1,9247,50.9901951359278,9238
1,9248,28.2842712474619,9200
1,9249,30,9185
1,9255,20,9260
1,9259,28.2842712474619,9216
1,9260,20,9255
1,9261,22.3606797749979,6552
1,9262,44.7213595499958,8190
1,9265,36.0555127546399,9214
1,9269,22.3606797749979,9216
1,9270,92.1954445729289,9260
1,9274,64.0312423743285,9209
1,9280,36.0555127546399,9023
1,9281,20,1
1,9287,36.0555127546399,9188
1,9287,36.0555127546399,9324
1,9290,30,9243
1,9293,60.8276253029822,9007
1,9295,106.301458127346,9228
1,9296,31.6227766016838,1
1,9297,20,1
1,9301,102.95630140987,8811
1,9306,134.164078649987,9359
1,9319,40,9086
1,9322,22.3606797749979,9571
1,9323,82.4621125123532,9083
1,9324,22.3606797749979,9475
1,9328,20,9130
1,9331,41.2310562561766,9650
1,9334,44.7213595499958,9557
1,9335,36.0555127546399,1
1,9339,36.0555127546399,9352
1,9344,64.0312423743285,9290
1,9345,22.3606797749979,9353
1,9348,101.980390271856,9323
1,9350,67.0820393249937,9203
1,9352,36.0555127546399,9339
1,9353,22.3606797749979,9345
1,9356,22.3606797749979,9130
1,9358,31.6227766016838,9380
1,9359,102.95630140987,9322
1,9359,102.95630140987,9348
1,9363,41.2310562561766,8190
1,9368,20,9595
1,9369,22.3606797749979,1
1,9371,425.793377120875,8884
1,9374,92.1954445729289,9969
1,9377,36.0555127546399,10056
1,9380,31.6227766016838,9358
1,9384,31.6227766016838,9201
1,9394,36.0555127546399,9086
1,9395,20,9396
1,9396,20,9395
1,9400,41.2310562561766,9620
1,9401,40,8236
1,9402,20,10406
1,9402,20,10568
1,9402,20,10814
1,9402,20,9718
1,9402,20,12223
1,9408,31.6227766016838,8190
1,9415,22.3606797749979,8190
1,9416,44.7213595499958,8791
1,9418,20,9174
1,9420,90.5538513813742,9213
1,9421,50,1
1,9422,50,9673
1,9423,30,8726
1,9425,36.0555127546399,9203
1,9428,20,9418
1,9432,22.3606797749979,7782
1,9435,56.5685424949238,1
1,9436,56.5685424949238,8791
1,9437,101.980390271856,9527
1,9438,102.95630140987,9368
1,9440,102.95630140987,9484
1,9442,36.0555127546399,9368
1,9443,36.0555127546399,8726
1,9446,50,8190
1,9447,84.8528137423857,8726
1,9449,50,9755
1,9451,40,9452
1,9452,40,9451
1,9455,94.339811320566,9324
1,9456,90,9213
1,9457,40,9485
1,9459,31.6227766016838,9539
1,9460,50,8791
1,9463,60,8236
1,9468,50,1
1,9474,101.980390271856,9400
1,9475,22.3606797749979,9324
1,9481,64.0312423743285,9452
1,9483,40,9322
1,9484,102.95630140987,9440
1,9485,22.3606797749979,9213
1,9489,50,9514
1,9496,53.851648071345,9541
1,9500,28.2842712474619,9402
1,9501,22.3606797749979,1
1,9507,30,9779
1,9508,40,9869
1,9510,58.309518948453,9618
1,9512,22.3606797749979,9539
1,9512,22.3606797749979,9559
1,9514,50,9680
1,9514,50,9489
1,9516,41.2310562561766,9368
1,9517,20,8726
1,9527,100.498756211209,9545
1,9527,100.498756211209,9449
1,9534,30,1
1,9535,20,9588
1,9539,22.3606797749979,9512
1,9540,101.980390271856,8928
1,9540,101.980390271856,10036
1,9541,53.851648071345,9496
1,9545,20,9822
1,9545,20,10073
1,9546,104.403065089105,9425
1,9550,28.2842712474619,1
1,9556,20,9774
1,9557,44.7213595499958,9334
1,9559,22.3606797749979,9512
1,9562,36.0555127546399,9507
1,9564,30,9644
1,9566,36.0555127546399,9213
1,9571,22.3606797749979,9322
1,9573,50,1
1,9575,22.3606797749979,9559
1,9579,50,1
1,9579,50,9590
1,9588,20,9535
1,9589,20,1
1,9590,50,9579
1,9591,22.3606797749979,9635
1,9594,85.4400374531753,9086
1,9595,20,9368
1,9597,50,1
1,9599,70,1
1,9608,50,7782
1,9616,28.2842712474619,8884
1,9618,58.309518948453,9510
1,9619,20,7782
1,9620,41.2310562561766,9400
1,9626,20,9130
1,9633,28.2842712474619,1
1,9634,22.3606797749979,9619
1,9635,22.3606797749979,8190
1,9635,22.3606797749979,9591
1,9639,50,1
1,9641,20,9696
1,9642,58.309518948453,9402
1,9644,30,9564
1,9646,22.3606797749979,9650
1,9646,22.3606797749979,9826
1,9650,22.3606797749979,9646
1,9651,28.2842712474619,9657
1,9654,85.4400374531753,1
1,9657,22.3606797749979,9672
1,9665,31.6227766016838,8190
1,9667,28.2842712474619,8190
1,9668,28.2842712474619,9402
1,9672,22.3606797749979,9657
1,9673,30,1
1,9676,22.3606797749979,9966
1,9676,22.3606797749979,9686
1,9679,41.2310562561766,9545
1,9680,50,9514
1,9680,50,9684
1,9684,50,9680
1,9686,22.3606797749979,9676
1,9688,76.1577310586391,9781
1,9692,22.3606797749979,1
1,9696,20,9641
1,9699,100.498756211209,9588
1,9709,50,1
1,9711,50,9402
1,9713,89.4427190999916,1
1,9714,41.2310562561766,8190
1,9717,50.9901951359278,9733
1,9718,20,9402
1,9719,70,9804
1,9720,20,9130
1,9722,44.7213595499958,1
1,9730,22.3606797749979,8884
1,9731,22.3606797749979,9739
1,9732,101.980390271856,9400
1,9732,101.980390271856,9852
1,9733,44.7213595499958,9679
1,9734,31.6227766016838,1
1,9736,50,9692
1,9737,110,8928
1,9738,92.1954445729289,7782
1,9739,20,9766
1,9740,31.6227766016838,9760
1,9741,30,9402
1,9742,40,9676
1,9743,31.6227766016838,9895
1,9744,80.6225774829855,9848
1,9745,56.5685424949238,9402
1,9746,30,8541
1,9747,50,9023
1,9750,104.403065089105,9377
1,9753,22.3606797749979,9766
1,9755,50,9449
1,9760,31.6227766016838,9740
1,9762,22.3606797749979,9777
1,9766,20,9739
1,9768,22.3606797749979,9783
1,9770,28.2842712474619,8190
1,9774,20,9556
1,9775,101.980390271856,9023
1,9776,22.3606797749979,9931
1,9776,22.3606797749979,8541
1,9777,22.3606797749979,9762
1,9779,30,9507
1,9781,22.3606797749979,9810
1,9783,22.3606797749979,9768
1,9791,102.95630140987,9810
1,9793,28.2842712474619,9783
1,9803,56.5685424949238,8541
1,9804,64.0312423743285,9485
1,9808,22.3606797749979,9831
1,9809,44.7213595499958,9770
1,9810,22.3606797749979,11027
1,9810,22.3606797749979,9781
1,9811,40,1
1,9816,110,9917
1,9820,56.5685424949238,1
1,9822,20,9545
1,9824,22.3606797749979,10005
1,9826,22.3606797749979,9646
1,9828,40,1
1,9831,22.3606797749979,9808
1,9840,44.7213595499958,9855
1,9843,44.7213595499958,9889
1,9846,36.0555127546399,1
1,9847,100.498756211209,9851
1,9848,80.6225774829855,9744
1,9851,100.498756211209,9847
1,9852,70.7106781186548,9917
1,9854,31.6227766016838,9874
1,9855,44.7213595499958,9840
1,9856,20,9929
1,9858,63.2455532033676,9508
1,9859,161.245154965971,9824
1,9865,22.3606797749979,9856
1,9866,20,9867
1,9867,20,9866
1,9869,40,9508
1,9874,31.6227766016838,9854
1,9875,42.4264068711929,9739
1,9887,22.3606797749979,1
1,9888,31.6227766016838,9908
1,9889,44.7213595499958,9843
1,9890,36.0555127546399,8884
1,9891,41.2310562561766,9960
1,9895,31.6227766016838,9743
1,9901,86.0232526704263,9932
1,9908,31.6227766016838,9888
1,9911,50,9875
1,9913,31.6227766016838,1
1,9914,70,1
1,9916,90.5538513813742,8190
1,9917,70.7106781186548,9852
1,9919,41.2310562561766,9402
1,9923,178.044938147649,10032
1,9924,36.0555127546399,1
1,9928,50,10103
1,9929,20,9856
1,9931,22.3606797749979,9776
1,9932,86.0232526704263,9901
1,9942,44.7213595499958,9545
1,9945,20,1
1,9952,36.0555127546399,9743
1,9953,50.9901951359278,9508
1,9955,36.0555127546399,9962
1,9960,41.2310562561766,9891
1,9961,63.2455532033676,9213
1,9962,36.0555127546399,9955
1,9963,20,1
1,9966,22.3606797749979,9676
1,9969,92.1954445729289,9374
1,9971,20,1
1,9973,110,9917
1,9975,70,9976
1,9976,70,9975
1,9986,31.6227766016838,8541
1,9987,36.0555127546399,9971
1,9989,40,10023
1,9990,134.164078649987,9820
1,9995,82.4621125123532,9975
1,9996,30,1
1,10004,20,1
1,10005,22.3606797749979,9824
1,10006,102.95630140987,9824
1,10010,22.3606797749979,8726
1,10015,22.3606797749979,1
1,10017,22.3606797749979,10005
1,10021,42.4264068711929,8190
1,10023,22.3606797749979,10166
1,10023,22.3606797749979,10561
1,10023,22.3606797749979,10448
1,10027,22.3606797749979,10017
1,10028,67.0820393249937,8541
1,10030,70,9961
1,10032,178.044938147649,9923
1,10036,63.2455532033676,8928
1,10037,44.7213595499958,7782
1,10039,80.6225774829855,9986
1,10045,31.6227766016838,10159
1,10048,20,10818
1,10050,60,9508
1,10054,40,1
1,10056,36.0555127546399,9377
1,10059,20,1
1,10072,70.7106781186548,10123
1,10073,20,9545
1,10079,41.2310562561766,8541
1,10081,20,1
1,10088,28.2842712474619,9402
1,10094,36.0555127546399,8884
1,10097,40,9377
1,10100,22.3606797749979,8190
1,10101,76.1577310586391,10072
1,10103,40,10240
1,10108,22.3606797749979,9545
1,10109,70.7106781186548,8541
1,10114,31.6227766016838,10123
1,10119,22.3606797749979,10203
1,10123,31.6227766016838,10114
1,10124,80.6225774829855,9824
1,10128,30,1
1,10135,31.6227766016838,10128
1,10138,155.56349186104,9545
1,10139,20,10190
1,10149,30,10219
1,10151,41.2310562561766,1
1,10155,22.3606797749979,10397
1,10156,20,8884
1,10157,20,10189
1,10159,31.6227766016838,10045
1,10161,22.3606797749979,10167
1,10164,42.4264068711929,10203
1,10166,22.3606797749979,10023
1,10167,22.3606797749979,10161
1,10171,20,1
1,10175,70,10155
1,10177,36.0555127546399,10167
1,10182,50,10245
1,10186,44.7213595499958,10177
1,10188,28.2842712474619,9545
1,10189,20,10157
1,10190,20,10139
1,10193,50.9901951359278,10190
1,10197,50,10186
1,10203,22.3606797749979,10119
1,10208,30,10217
1,10211,36.0555127546399,10208
1,10215,67.0820393249937,10356
1,10216,20,8884
1,10217,30,10208
1,10218,50,10245
1,10219,30,10149
1,10224,20,8884
1,10236,41.2310562561766,10242
1,10240,40,10103
1,10241,110.453610171873,10139
1,10242,31.6227766016838,10166
1,10245,40,10261
1,10246,76.1577310586391,10379
1,10250,20,8884
1,10251,101.980390271856,9402
1,10252,44.7213595499958,10267
1,10255,22.3606797749979,8884
1,10258,22.3606797749979,1
1,10261,40,10245
1,10261,40,9545
1,10264,30,1
1,10267,44.7213595499958,10252
1,10270,180.277563773199,10328
1,10271,36.0555127546399,10300
1,10275,42.4264068711929,8884
1,10281,20,8190
1,10295,44.7213595499958,10308
1,10300,36.0555127546399,10271
1,10301,36.0555127546399,10340
1,10301,36.0555127546399,8884
1,10305,107.70329614269,10103
1,10308,22.3606797749979,10318
1,10309,70.7106781186548,10353
1,10310,53.851648071345,10340
1,10314,102.95630140987,10547
1,10318,22.3606797749979,10325
1,10320,110.453610171873,10337
1,10321,20,8884
1,10323,102.95630140987,9402
1,10325,22.3606797749979,10318
1,10328,100,10393
1,10334,56.5685424949238,10119
1,10335,22.3606797749979,10697
1,10337,101.980390271856,10048
1,10339,36.0555127546399,1
1,10340,22.3606797749979,10430
1,10341,20,10386
1,10342,50.9901951359278,10377
1,10343,30,8190
1,10344,20,10375
1,10350,50,10252
1,10351,60,10499
1,10353,50,10335
1,10354,28.2842712474619,10368
1,10356,67.0820393249937,10215
1,10359,22.3606797749979,10373
1,10362,22.3606797749979,8884
1,10364,110,9400
1,10365,22.3606797749979,10509
1,10366,31.6227766016838,10373
1,10368,28.2842712474619,10382
1,10373,22.3606797749979,10390
1,10375,20,10344
1,10377,28.2842712474619,10386
1,10379,40,10473
1,10380,60.8276253029822,10103
1,10381,102.95630140987,10438
1,10382,28.2842712474619,10368
1,10383,36.0555127546399,10404
1,10385,58.309518948453,1
1,10386,20,10341
1,10386,20,10425
1,10390,22.3606797749979,10373
1,10390,22.3606797749979,10407
1,10393,50,10423
1,10394,36.0555127546399,10440
1,10397,22.3606797749979,10155
1,10400,40,10524
1,10402,50.9901951359278,10442
1,10404,36.0555127546399,10383
1,10406,20,9402
1,10407,22.3606797749979,10416
1,10411,20,8884
1,10416,22.3606797749979,10442
1,10416,22.3606797749979,10407
1,10418,36.0555127546399,10404
1,10420,53.851648071345,8190
1,10423,50,10393
1,10424,20,8884
1,10425,20,10386
1,10426,20,8190
1,10427,50,10149
1,10429,28.2842712474619,10439
1,10430,22.3606797749979,8884
1,10430,22.3606797749979,10340
1,10433,22.3606797749979,10048
1,10436,28.2842712474619,8190
1,10438,22.3606797749979,10593
1,10439,22.3606797749979,10448
1,10440,36.0555127546399,10394
1,10442,22.3606797749979,10416
1,10445,50,8190
1,10448,22.3606797749979,10023
1,10448,22.3606797749979,10439
1,10453,22.3606797749979,10482
1,10456,70,10438
1,10460,22.3606797749979,8190
1,10464,22.3606797749979,10344
1,10466,20,10467
1,10467,20,10466
1,10472,20,10631
1,10473,40,10379
1,10477,20,1
1,10480,50.9901951359278,8190
1,10482,22.3606797749979,10453
1,10485,64.0312423743285,10400
1,10486,41.2310562561766,10526
1,10490,30,10460
1,10491,31.6227766016838,10438
1,10497,50.9901951359278,8190
1,10499,20,10672
1,10502,50,10646
1,10503,22.3606797749979,10510
1,10505,22.3606797749979,10570
1,10507,50.9901951359278,10502
1,10509,22.3606797749979,10365
1,10510,22.3606797749979,10503
1,10516,40,8190
1,10518,80,10365
1,10520,28.2842712474619,10505
1,10521,20,1
1,10524,40,10400
1,10526,31.6227766016838,9368
1,10528,22.3606797749979,10538
1,10529,41.2310562561766,10548
1,10530,76.1577310586391,10548
1,10531,40,10647
1,10536,22.3606797749979,10542
1,10537,70.7106781186548,10456
1,10538,22.3606797749979,10528
1,10540,106.301458127346,10606
1,10540,106.301458127346,10155
1,10542,22.3606797749979,10536
1,10544,22.3606797749979,10538
1,10547,102.95630140987,10314
1,10548,41.2310562561766,10529
1,10549,31.6227766016838,1
1,10551,60,10651
1,10555,30,10023
1,10556,22.3606797749979,8190
1,10557,50,10544
1,10558,31.6227766016838,10594
1,10560,56.5685424949238,10618
1,10561,22.3606797749979,10023
1,10565,30,10882
1,10565,30,11218
1,10567,28.2842712474619,10589
1,10568,20,9402
1,10570,22.3606797749979,10505
1,10571,72.8010988928052,10960
1,10572,70,10603
1,10574,36.0555127546399,8190
1,10583,22.3606797749979,10591
1,10589,28.2842712474619,10567
1,10589,28.2842712474619,8190
1,10591,22.3606797749979,10583
1,10593,22.3606797749979,10438
1,10594,31.6227766016838,10558
1,10599,22.3606797749979,10472
1,10600,20,10624
1,10601,44.7213595499958,10583
1,10603,31.6227766016838,1
1,10604,44.7213595499958,10464
1,10605,50,10626
1,10606,22.3606797749979,10620
1,10610,102.95630140987,9368
1,10614,20,8541
1,10617,41.2310562561766,10594
1,10618,36.0555127546399,10715
1,10620,22.3606797749979,10606
1,10624,20,10600
1,10626,31.6227766016838,10917
1,10626,31.6227766016838,11023
1,10631,20,10472
1,10633,36.0555127546399,10676
1,10635,56.5685424949238,10646
1,10637,41.2310562561766,9810
1,10641,85.4400374531753,10691
1,10645,28.2842712474619,11067
1,10646,20,11011
1,10647,40,10531
1,10650,30,8726
1,10651,30,10731
1,10654,60,10763
1,10659,53.851648071345,10618
1,10666,22.3606797749979,8541
1,10671,102.95630140987,9402
1,10672,20,10499
1,10673,20,10686
1,10676,20,10687
1,10678,22.3606797749979,10938
1,10683,76.1577310586391,10704
1,10685,44.7213595499958,10647
1,10686,20,10673
1,10687,20,10676
1,10691,85.4400374531753,10641
1,10695,78.1024967590665,10472
1,10697,20,10709
1,10699,28.2842712474619,11220
1,10701,63.2455532033676,1
1,10704,63.2455532033676,8190
1,10706,28.2842712474619,10686
1,10709,20,10697
1,10714,64.0312423743285,1
1,10715,36.0555127546399,10618
1,10722,63.2455532033676,10626
1,10725,78.1024967590665,10572
1,10727,22.3606797749979,11145
1,10731,30,10651
1,10732,22.3606797749979,9402
1,10733,20,11917
1,10733,20,11022
1,10733,20,12020
1,10734,102.95630140987,10861
1,10735,36.0555127546399,10756
1,10737,22.3606797749979,10858
1,10741,36.0555127546399,1
1,10746,31.6227766016838,8726
1,10747,53.851648071345,10651
1,10749,20,1
1,10752,28.2842712474619,9402
1,10754,40,9402
1,10755,20,10777
1,10756,36.0555127546399,10735
1,10757,22.3606797749979,10765
1,10757,22.3606797749979,10749
1,10763,60,10654
1,10765,22.3606797749979,10757
1,10766,22.3606797749979,10425
1,10766,22.3606797749979,8884
1,10767,50,10505
1,10769,31.6227766016838,10765
1,10773,100.498756211209,10048
1,10773,100.498756211209,10807
1,10775,31.6227766016838,10779
1,10777,20,10755
1,10778,53.851648071345,10793
1,10779,31.6227766016838,10775
1,10779,31.6227766016838,10789
1,10782,80.6225774829855,10825
1,10789,31.6227766016838,10779
1,10792,126.491106406735,10862
1,10793,22.3606797749979,11198
1,10794,20,1
1,10795,22.3606797749979,1
1,10802,36.0555127546399,10803
1,10803,30,10678
1,10807,100,11305
1,10811,84.8528137423857,8190
1,10814,20,9402
1,10818,20,10048
1,10823,100.498756211209,8928
1,10825,22.3606797749979,10832
1,10832,22.3606797749979,10825
1,10833,44.7213595499958,8190
1,10834,40,9402
1,10836,20,1
1,10838,36.0555127546399,10472
1,10843,41.2310562561766,10464
1,10848,28.2842712474619,9402
1,10851,22.3606797749979,11148
1,10852,31.6227766016838,1
1,10853,28.2842712474619,10891
1,10853,28.2842712474619,1
1,10854,70.7106781186548,1
1,10858,22.3606797749979,10737
1,10861,53.851648071345,10951
1,10862,102.95630140987,10907
1,10864,44.7213595499958,10425
1,10868,28.2842712474619,10848
1,10871,22.3606797749979,11153
1,10874,269.258240356725,10802
1,10875,134.536240470737,10610
1,10879,80,1
1,10882,20,11430
1,10884,63.2455532033676,10981
1,10887,70.7106781186548,10727
1,10891,28.2842712474619,10853
1,10894,22.3606797749979,8190
1,10895,44.7213595499958,9402
1,10897,40,10793
1,10898,30,11355
1,10899,147.648230602334,10793
1,10900,56.5685424949238,10836
1,10902,86.0232526704263,10854
1,10903,22.3606797749979,8726
1,10904,44.7213595499958,9402
1,10907,101.980390271856,10988
1,10910,80,10900
1,10917,31.6227766016838,10626
1,10920,108.16653826392,10851
1,10922,36.0555127546399,10603
1,10925,86.0232526704263,9402
1,10927,20,8541
1,10928,20,10950
1,10931,56.5685424949238,10979
1,10933,102.95630140987,10645
1,10935,30,1
1,10938,22.3606797749979,10678
1,10939,30,10958
1,10940,58.309518948453,10935
1,10941,100.498756211209,8190
1,10942,44.7213595499958,9402
1,10943,64.0312423743285,10646
1,10945,53.851648071345,10843
1,10949,100.498756211209,8726
1,10950,20,10928
1,10951,53.851648071345,10861
1,10953,50,1
1,10955,102.95630140987,10725
1,10958,30,10939
1,10959,100.498756211209,10807
1,10960,60.8276253029822,1
1,10961,42.4264068711929,1
1,10964,22.3606797749979,1
1,10965,44.7213595499958,1
1,10968,60,9402
1,10970,44.7213595499958,11052
1,10979,56.5685424949238,10931
1,10981,63.2455532033676,10884
1,10983,72.8010988928052,10836
1,10986,44.7213595499958,10464
1,10988,22.3606797749979,11640
1,10990,40,9402
1,10997,40,10793
1,11000,22.3606797749979,11014
1,11008,31.6227766016838,11000
1,11011,20,10646
1,11014,22.3606797749979,11000
1,11017,31.6227766016838,11021
1,11020,76.1577310586391,10958
1,11021,22.3606797749979,11029
1,11022,20,10733
1,11023,31.6227766016838,10626
1,11024,28.2842712474619,10048
1,11027,22.3606797749979,9810
1,11029,22.3606797749979,11042
1,11029,22.3606797749979,11021
1,11031,28.2842712474619,11155
1,11036,31.6227766016838,11014
1,11042,20,1
1,11043,50,9402
1,11045,50.9901951359278,11139
1,11048,36.0555127546399,11075
1,11052,44.7213595499958,10970
1,11067,28.2842712474619,10645
1,11071,94.8683298050514,10565
1,11074,20,11116
1,11075,36.0555127546399,11048
1,11077,22.3606797749979,11105
1,11079,22.3606797749979,11088
1,11088,20,1
1,11089,22.3606797749979,8190
1,11090,92.1954445729289,8541
1,11092,63.2455532033676,10793
1,11093,30,11166
1,11094,50,11110
1,11098,44.7213595499958,11109
1,11105,22.3606797749979,11077
1,11107,40,11299
1,11108,111.803398874989,11093
1,11109,22.3606797749979,11105
1,11110,30,1
1,11112,22.3606797749979,10425
1,11116,20,11074
1,11119,108.16653826392,11509
1,11129,30,1
1,11134,50.9901951359278,11164
1,11138,50,11440
1,11139,50.9901951359278,11045
1,11141,67.0820393249937,9402
1,11145,22.3606797749979,10727
1,11147,40,11023
1,11148,22.3606797749979,10851
1,11148,22.3606797749979,11152
1,11149,22.3606797749979,1
1,11152,22.3606797749979,11148
1,11153,22.3606797749979,10871
1,11154,36.0555127546399,1
1,11155,28.2842712474619,11031
1,11162,22.3606797749979,11152
1,11164,44.7213595499958,10988
1,11166,22.3606797749979,12109
1,11169,20,1
1,11175,101.980390271856,11075
1,11182,30,1
1,11184,50,11224
1,11191,180.277563773199,8541
1,11196,20,11860
1,11197,31.6227766016838,9402
1,11198,22.3606797749979,10793
1,11199,31.6227766016838,10793
1,11203,40,10727
1,11211,50.9901951359278,11232
1,11218,30,10565
1,11220,28.2842712474619,10699
1,11222,36.0555127546399,1
1,11224,44.7213595499958,11250
1,11232,20,11241
1,11240,36.0555127546399,11166
1,11241,20,11232
1,11242,31.6227766016838,11251
1,11244,22.3606797749979,1
1,11245,76.1577310586391,11262
1,11246,102.95630140987,11339
1,11248,31.6227766016838,11244
1,11248,31.6227766016838,11255
1,11250,40,9402
1,11251,31.6227766016838,11242
1,11255,31.6227766016838,11258
1,11255,31.6227766016838,11248
1,11258,31.6227766016838,11255
1,11259,31.6227766016838,11265
1,11260,36.0555127546399,11445
1,11261,28.2842712474619,11308
1,11262,76.1577310586391,11245
1,11263,36.0555127546399,10048
1,11264,20,11899
1,11265,22.3606797749979,11275
1,11273,28.2842712474619,1
1,11274,136.014705087354,1
1,11275,22.3606797749979,11265
1,11281,42.4264068711929,11251
1,11288,22.3606797749979,1
1,11292,31.6227766016838,9810
1,11294,44.7213595499958,11261
1,11296,36.0555127546399,10565
1,11299,40,11107
1,11303,20,11356
1,11305,100,10807
1,11308,28.2842712474619,11261
1,11311,101.980390271856,11548
1,11314,36.0555127546399,1
1,11315,64.0312423743285,11275
1,11315,64.0312423743285,11353
1,11316,31.6227766016838,10472
1,11317,60,11456
1,11319,28.2842712474619,9402
1,11323,31.6227766016838,11615
1,11324,44.7213595499958,11093
1,11330,20,1
1,11331,22.3606797749979,12031
1,11332,22.3606797749979,11330
1,11339,40,11451
1,11340,30,11631
1,11347,101.980390271856,11023
1,11348,20,1
1,11349,30,10646
1,11350,50,10472
1,11352,70,1
1,11353,36.0555127546399,1
1,11354,70.7106781186548,8190
1,11355,30,10898
1,11356,20,11303
1,11371,20,1
1,11373,20,12499
1,11373,20,12316
1,11376,141.42135623731,11305
1,11385,41.2310562561766,11414
1,11395,133.416640641263,11262
1,11397,28.2842712474619,10646
1,11403,60,10727
1,11409,104.403065089105,11480
1,11414,41.2310562561766,11385
1,11415,72.8010988928052,1
1,11416,22.3606797749979,10882
1,11426,30,1
1,11430,20,10882
1,11431,60.8276253029822,11166
1,11432,120.415945787923,11311
