"layer","level","class","id","metric","value"
1,"patch",1,2143,"shape",1
1,"patch",1,2144,"shape",1.25
1,"patch",1,2145,"shape",1.15470053837925
1,"patch",1,2146,"shape",1.15470053837925
1,"patch",1,2147,"shape",3.00640234828356
1,"patch",1,2148,"shape",1.3228756555323
1,"patch",1,2149,"shape",1.25
1,"patch",1,2150,"shape",1.25108648434245
1,"patch",1,2151,"shape",1.22474487139159
1,"patch",1,2152,"shape",1.0690449676497
1,"patch",1,2153,"shape",1.51554445662277
1,"patch",1,2154,"shape",1.48118542269706
1,"patch",1,2155,"shape",3.99876904322333
1,"patch",1,2156,"shape",1.10940039245046
1,"patch",1,2157,"shape",1.25
1,"patch",1,2158,"shape",1
1,"patch",1,2159,"shape",1.5
1,"patch",1,2160,"shape",1
1,"patch",1,2161,"shape",1.69774937525433
1,"patch",1,2162,"shape",1
1,"patch",1,2163,"shape",1.25174576886823
1,"patch",1,2164,"shape",2.1242645786248
1,"patch",1,2165,"shape",1.35714285714286
1,"patch",1,2166,"shape",1.26491106406735
1,"patch",1,2167,"shape",1.20604537831105
1,"patch",1,2168,"shape",1.25
1,"patch",1,2169,"shape",1
1,"patch",1,2170,"shape",1.97941030436109
1,"patch",1,2171,"shape",1.42056028854676
1,"patch",1,2172,"shape",1
1,"patch",1,2173,"shape",1.85260434446831
1,"patch",1,2174,"shape",2.28182619172249
1,"patch",1,2175,"shape",1.39271503632789
1,"patch",1,2176,"shape",1
1,"patch",1,2177,"shape",1.41421356237309
1,"patch",1,2178,"shape",1.34777890655616
1,"patch",1,2179,"shape",2.05438544809312
1,"patch",1,2180,"shape",1.36108930734324
1,"patch",1,2181,"shape",1.06066017177982
1,"patch",1,2182,"shape",1
1,"patch",1,2183,"shape",1.42857142857143
1,"patch",1,2184,"shape",2.02980246310218
1,"patch",1,2185,"shape",1.36804027569858
1,"patch",1,2186,"shape",1.45773797371132
1,"patch",1,2187,"shape",3.64912974007806
1,"patch",1,2188,"shape",1.35680105059994
1,"patch",1,2189,"shape",1.78165794523224
1,"patch",1,2190,"shape",1
1,"patch",1,2191,"shape",1.4697955651458
1,"patch",1,2192,"shape",1.57658503671024
1,"patch",1,2193,"shape",1
1,"patch",1,2194,"shape",1.06066017177982
1,"patch",1,2195,"shape",1.73369023132214
1,"patch",1,2196,"shape",1.54919333848297
1,"patch",1,2197,"shape",1
1,"patch",1,2198,"shape",1.125
1,"patch",1,2199,"shape",1.15470053837925
1,"patch",1,2200,"shape",1.16666666666667
1,"patch",1,2201,"shape",1.35534369137099
1,"patch",1,2202,"shape",1.26491106406735
1,"patch",1,2203,"shape",1.25
1,"patch",1,2204,"shape",1.15470053837925
1,"patch",1,2205,"shape",1.25
1,"patch",1,2206,"shape",1.33333333333333
1,"patch",1,2207,"shape",1.20604537831105
1,"patch",1,2208,"shape",1.41435385437903
1,"patch",1,2209,"shape",1.42886901662352
1,"patch",1,2210,"shape",1
1,"patch",1,2211,"shape",1.25
1,"patch",1,2212,"shape",1.33333333333333
1,"patch",1,2213,"shape",1.50755672288882
1,"patch",1,2214,"shape",1.41206960826193
1,"patch",1,2215,"shape",1.25
1,"patch",1,2216,"shape",1
1,"patch",1,2217,"shape",1
1,"patch",1,2218,"shape",1.33333333333333
1,"patch",1,2219,"shape",2.85634730814634
1,"patch",1,2220,"shape",1.23743686707646
1,"patch",1,2221,"shape",2.05863073077632
1,"patch",1,2222,"shape",1.62875711538972
1,"patch",1,2223,"shape",1
1,"patch",1,2224,"shape",1.21666065848072
1,"patch",1,2225,"shape",1.34164078649987
1,"patch",1,2226,"shape",1.33333333333333
1,"patch",1,2227,"shape",1
1,"patch",1,2228,"shape",1
1,"patch",1,2229,"shape",1.88596418371496
1,"patch",1,2230,"shape",1.3228756555323
1,"patch",1,2231,"shape",1.30558241966773
1,"patch",1,2232,"shape",1.15470053837925
1,"patch",1,2233,"shape",1.7438802771557
1,"patch",1,2234,"shape",1
1,"patch",1,2235,"shape",1.56669890360128
1,"patch",1,2236,"shape",1
1,"patch",1,2237,"shape",1.06066017177982
1,"patch",1,2238,"shape",6.73790366166655
1,"patch",1,2239,"shape",1.5
1,"patch",1,2240,"shape",1.11803398874989
1,"patch",1,2241,"shape",1.3581346584488
1,"patch",1,2242,"shape",1.61441470559115
1,"patch",1,2243,"shape",1
1,"patch",1,2244,"shape",1.15470053837925
1,"patch",1,2245,"shape",1.84466196843155
1,"patch",1,2246,"shape",1.45344418537486
1,"patch",1,2247,"shape",1
1,"patch",1,2248,"shape",1.39256513964749
1,"patch",1,2249,"shape",1
1,"patch",1,2250,"shape",2.20464171561209
1,"patch",1,2251,"shape",1
1,"patch",1,2252,"shape",1.06066017177982
1,"patch",1,2253,"shape",1.06066017177982
1,"patch",1,2254,"shape",1
1,"patch",1,2255,"shape",1.3228756555323
1,"patch",1,2256,"shape",1.333501333502
1,"patch",1,2257,"shape",1.56524758424985
1,"patch",1,2258,"shape",1.66874746468428
1,"patch",1,2259,"shape",1
1,"patch",1,2260,"shape",1.16666666666667
1,"patch",1,2261,"shape",1.15470053837925
1,"patch",1,2262,"shape",1.62455386421379
1,"patch",1,2263,"shape",1.23743686707646
1,"patch",1,2264,"shape",2.20279059420667
1,"patch",1,2265,"shape",1.06066017177982
1,"patch",1,2266,"shape",1.61644771824097
1,"patch",1,2267,"shape",1.17260393995586
1,"patch",1,2268,"shape",1.46857632348831
1,"patch",1,2269,"shape",2.0352015758999
1,"patch",1,2270,"shape",1.06066017177982
1,"patch",1,2271,"shape",1.26491106406735
1,"patch",1,2272,"shape",1.06066017177982
1,"patch",1,2273,"shape",2.00150767187264
1,"patch",1,2274,"shape",1.36082763487954
1,"patch",1,2275,"shape",1.85731045385954
1,"patch",1,2276,"shape",1.37627909384112
1,"patch",1,2277,"shape",2.33814853313449
1,"patch",1,2278,"shape",1.31306432859723
1,"patch",1,2279,"shape",1.15470053837925
1,"patch",1,2280,"shape",1.94307427403293
1,"patch",1,2281,"shape",2.03401159441801
1,"patch",1,2282,"shape",1
1,"patch",1,2283,"shape",1.7860754574881
1,"patch",1,2284,"shape",1.06066017177982
1,"patch",1,2285,"shape",1.06066017177982
1,"patch",1,2286,"shape",1.22474487139159
1,"patch",1,2287,"shape",1.15470053837925
1,"patch",1,2288,"shape",1.06066017177982
1,"patch",1,2289,"shape",1.58113883008419
1,"patch",1,2290,"shape",1.33394593769983
1,"patch",1,2291,"shape",1
1,"patch",1,2292,"shape",1.26491106406735
1,"patch",1,2293,"shape",1.3555441711726
1,"patch",1,2294,"shape",1.37765882260249
1,"patch",1,2295,"shape",1.41421356237309
1,"patch",1,2296,"shape",1.06066017177982
1,"patch",1,2297,"shape",1.06066017177982
1,"patch",1,2298,"shape",1.06066017177982
1,"patch",1,2299,"shape",2.07782503494898
1,"patch",1,2300,"shape",1.06066017177982
1,"patch",1,2301,"shape",1.74507588805543
1,"patch",1,2302,"shape",1
1,"patch",1,2303,"shape",1.37504619286783
1,"patch",1,2304,"shape",1.95982373975546
1,"patch",1,2305,"shape",1.80906806746658
1,"patch",1,2306,"shape",1.11803398874989
1,"patch",1,2307,"shape",1.06066017177982
1,"patch",1,2308,"shape",1.41421356237309
1,"patch",1,2309,"shape",1.63663417676994
1,"patch",1,2310,"shape",1.25
1,"patch",1,2311,"shape",1.88814834339537
1,"patch",1,2312,"shape",1.25
1,"patch",1,2313,"shape",1.76930347385877
1,"patch",1,2314,"shape",1.41421356237309
1,"patch",1,2315,"shape",1
1,"patch",1,2316,"shape",1.06066017177982
1,"patch",1,2317,"shape",1.34164078649987
1,"patch",1,2318,"shape",1.34164078649987
1,"patch",1,2319,"shape",2.030390205316
1,"patch",1,2320,"shape",1.42886901662352
1,"patch",1,2321,"shape",1.06066017177982
1,"patch",1,2322,"shape",1.06066017177982
1,"patch",1,2323,"shape",2.64901465033899
1,"patch",1,2324,"shape",1.23743686707646
1,"patch",1,2325,"shape",2.80700910554703
1,"patch",1,2326,"shape",1.70084012854152
1,"patch",1,2327,"shape",1
1,"patch",1,2328,"shape",1.59026644573199
1,"patch",1,2329,"shape",1.15470053837925
1,"patch",1,2330,"shape",1
1,"patch",1,2331,"shape",2.15945307372949
1,"patch",1,2332,"shape",1
1,"patch",1,2333,"shape",1.20267558860591
1,"patch",1,2334,"shape",1.06066017177982
1,"patch",1,2335,"shape",1.89736659610103
1,"patch",1,2336,"shape",1.23743686707646
1,"patch",1,2337,"shape",1.38216605521519
1,"patch",1,2338,"shape",1
1,"patch",1,2339,"shape",1.42886901662352
1,"patch",1,2340,"shape",1
1,"patch",1,2341,"shape",1.35534369137099
1,"patch",1,2342,"shape",1.10679718105893
1,"patch",1,2343,"shape",1
1,"patch",1,2344,"shape",2.3232092779871
1,"patch",1,2345,"shape",1
1,"patch",1,2346,"shape",1.49283034767562
1,"patch",1,2347,"shape",1.25
1,"patch",1,2348,"shape",1
1,"patch",1,2349,"shape",1.53669963985566
1,"patch",1,2350,"shape",1.375
1,"patch",1,2351,"shape",2.00366233597336
1,"patch",1,2352,"shape",1.42302494707577
1,"patch",1,2353,"shape",5.4173915649692
1,"patch",1,2354,"shape",1.44337567297406
1,"patch",1,2355,"shape",1
1,"patch",1,2356,"shape",1.22474487139159
1,"patch",1,2357,"shape",1.75
1,"patch",1,2358,"shape",1.33333333333333
1,"patch",1,2359,"shape",1.06066017177982
1,"patch",1,2360,"shape",2.41213850393425
1,"patch",1,2361,"shape",1.51185789203691
1,"patch",1,2362,"shape",1.3228756555323
1,"patch",1,2363,"shape",1.15470053837925
1,"patch",1,2364,"shape",1.93993361305534
1,"patch",1,2365,"shape",1.58113883008419
1,"patch",1,2366,"shape",1.93699199391637
1,"patch",1,2367,"shape",1.51185789203691
1,"patch",1,2368,"shape",1.25730945580997
1,"patch",1,2369,"shape",1.98588295672851
1,"patch",1,2370,"shape",1.25
1,"patch",1,2371,"shape",1.75
1,"patch",1,2372,"shape",1.35680105059994
1,"patch",1,2373,"shape",1.06066017177982
1,"patch",1,2374,"shape",1.44337567297406
1,"patch",1,2375,"shape",1
1,"patch",1,2376,"shape",1.42886901662352
1,"patch",1,2377,"shape",1.59843836720855
1,"patch",1,2378,"shape",1.70560573084488
1,"patch",1,2379,"shape",1.25
1,"patch",1,2380,"shape",1
1,"patch",1,2381,"shape",1
1,"patch",1,2382,"shape",1
1,"patch",1,2383,"shape",2.47179128117186
1,"patch",1,2384,"shape",1
1,"patch",1,2385,"shape",2.06155281280883
1,"patch",1,2386,"shape",1.6583123951777
1,"patch",1,2387,"shape",1.5
1,"patch",1,2388,"shape",1.10940039245046
1,"patch",1,2389,"shape",1
1,"patch",1,2390,"shape",2.07848345144818
1,"patch",1,2391,"shape",1
1,"patch",1,2392,"shape",1.48556270541641
1,"patch",1,2393,"shape",2.69669049486232
1,"patch",1,2394,"shape",1
1,"patch",1,2395,"shape",1.53093108923949
1,"patch",1,2396,"shape",1.06066017177982
1,"patch",1,2397,"shape",1.23743686707646
1,"patch",1,2398,"shape",1.95982373975546
1,"patch",1,2399,"shape",1.41421356237309
1,"patch",1,2400,"shape",1.92671250977791
1,"patch",1,2401,"shape",1.44337567297406
1,"patch",1,2402,"shape",1.53378507010915
1,"patch",1,2403,"shape",1.06066017177982
1,"patch",1,2404,"shape",1.06066017177982
1,"patch",1,2405,"shape",1.37281294596729
1,"patch",1,2406,"shape",1.15470053837925
1,"patch",1,2407,"shape",2.29771215170122
1,"patch",1,2408,"shape",1
1,"patch",1,2409,"shape",1.16666666666667
1,"patch",1,2410,"shape",3.66094750789636
1,"patch",1,2411,"shape",1.27801930084539
1,"patch",1,2412,"shape",1.81466546577824
1,"patch",1,2413,"shape",1
1,"patch",1,2414,"shape",1.29986736723936
1,"patch",1,2415,"shape",1.34790966504298
1,"patch",1,2416,"shape",1.52502067966126
1,"patch",1,2417,"shape",1.41421356237309
1,"patch",1,2418,"shape",1.06066017177982
1,"patch",1,2419,"shape",1.24807544150677
1,"patch",1,2420,"shape",1.06066017177982
1,"patch",1,2421,"shape",1.34164078649987
1,"patch",1,2422,"shape",1.25
1,"patch",1,2423,"shape",1
1,"patch",1,2424,"shape",1.92703581925988
1,"patch",1,2425,"shape",1.41421356237309
1,"patch",1,2426,"shape",1.24807544150677
1,"patch",1,2427,"shape",2.17957281007279
1,"patch",1,2428,"shape",1.79042301357153
1,"patch",1,2429,"shape",1.11803398874989
1,"patch",1,2430,"shape",1.25
1,"patch",1,2431,"shape",1.44581079414252
1,"patch",1,2432,"shape",1.22474487139159
1,"patch",1,2433,"shape",1.5
1,"patch",1,2434,"shape",1.06066017177982
1,"patch",1,2435,"shape",2.84216848865763
1,"patch",1,2436,"shape",1.22474487139159
1,"patch",1,2437,"shape",1.20604537831105
1,"patch",1,2438,"shape",1.59444870884227
1,"patch",1,2439,"shape",1.22474487139159
1,"patch",1,2440,"shape",1
1,"patch",1,2441,"shape",1.80876105148065
1,"patch",1,2442,"shape",1.41421356237309
1,"patch",1,2443,"shape",1
1,"patch",1,2444,"shape",1.15470053837925
1,"patch",1,2445,"shape",1.53158241072789
1,"patch",1,2446,"shape",1.06066017177982
1,"patch",1,2447,"shape",1.26773138209277
1,"patch",1,2448,"shape",1.16666666666667
1,"patch",1,2449,"shape",1.30930734141595
1,"patch",1,2450,"shape",1
1,"patch",1,2451,"shape",1.375
1,"patch",1,2452,"shape",2.21176721004249
1,"patch",1,2453,"shape",1.22474487139159
1,"patch",1,2454,"shape",1
1,"patch",1,2455,"shape",2.13936778096447
1,"patch",1,2456,"shape",1.56892908110547
1,"patch",1,2457,"shape",1.06066017177982
1,"patch",1,2458,"shape",1
1,"patch",1,2459,"shape",1
1,"patch",1,2460,"shape",2.06085775115293
1,"patch",1,2461,"shape",1
1,"patch",1,2462,"shape",4.05509715891312
1,"patch",1,2463,"shape",3.8256476961137
1,"patch",1,2464,"shape",2.79713950293539
1,"patch",1,2465,"shape",1.34164078649987
1,"patch",1,2466,"shape",1
1,"patch",1,2467,"shape",1.62923655885383
1,"patch",1,2468,"shape",1.44337567297406
1,"patch",1,2469,"shape",1.11803398874989
1,"patch",1,2470,"shape",2.02549304157847
1,"patch",1,2471,"shape",1.98434096743569
1,"patch",1,2472,"shape",1.94708056212492
1,"patch",1,2473,"shape",1.06066017177982
1,"patch",1,2474,"shape",1.57567719431667
1,"patch",1,2475,"shape",1.16666666666667
1,"patch",1,2476,"shape",1.29099444873581
1,"patch",1,2477,"shape",1.70084012854152
1,"patch",1,2478,"shape",1
1,"patch",1,2479,"shape",1
1,"patch",1,2480,"shape",1.70789998794566
1,"patch",1,2481,"shape",1
1,"patch",1,2482,"shape",1.86948653904721
1,"patch",1,2483,"shape",1.27227301696218
1,"patch",1,2484,"shape",1.25
1,"patch",1,2485,"shape",1.06066017177982
1,"patch",1,2486,"shape",1.06066017177982
1,"patch",1,2487,"shape",1.25
1,"patch",1,2488,"shape",1.26178653628809
1,"patch",1,2489,"shape",1.88763796133545
1,"patch",1,2490,"shape",1.06066017177982
1,"patch",1,2491,"shape",1
1,"patch",1,2492,"shape",2.21428571428571
1,"patch",1,2493,"shape",1.20604537831105
1,"patch",1,2494,"shape",1.56611069299162
1,"patch",1,2495,"shape",1.52375299980669
1,"patch",1,2496,"shape",1.68181818181818
1,"patch",1,2497,"shape",1.47572957474524
1,"patch",1,2498,"shape",1.41421356237309
1,"patch",1,2499,"shape",1.06066017177982
1,"patch",1,2500,"shape",1
1,"patch",1,2501,"shape",1.87082869338697
1,"patch",1,2502,"shape",2.07306995724193
1,"patch",1,2503,"shape",1.54790548678251
1,"patch",1,2504,"shape",1.41421356237309
1,"patch",1,2505,"shape",1.06066017177982
1,"patch",1,2506,"shape",1
1,"patch",1,2507,"shape",1.12744257528416
1,"patch",1,2508,"shape",1
1,"patch",1,2509,"shape",2.04027356194194
1,"patch",1,2510,"shape",4.01012579923974
1,"patch",1,2511,"shape",1.43427433120127
1,"patch",1,2512,"shape",1.17851130197758
1,"patch",1,2513,"shape",1
1,"patch",1,2514,"shape",1
1,"patch",1,2515,"shape",1.29636243217534
1,"patch",1,2516,"shape",1.22474487139159
1,"patch",1,2517,"shape",2.39186621824915
1,"patch",1,2518,"shape",1.65541415244802
1,"patch",1,2519,"shape",1.40538268499749
1,"patch",1,2520,"shape",1.52187235707737
1,"patch",1,2521,"shape",1.15470053837925
1,"patch",1,2522,"shape",1.29903810567666
1,"patch",1,2523,"shape",2.55895624501125
1,"patch",1,2524,"shape",1.15470053837925
1,"patch",1,2525,"shape",1
1,"patch",1,2526,"shape",1.06066017177982
1,"patch",1,2527,"shape",1.88585567128114
1,"patch",1,2528,"shape",1.79533124679383
1,"patch",1,2529,"shape",1.66808882413475
1,"patch",1,2530,"shape",2.07880460155075
1,"patch",1,2531,"shape",2.28105282061669
1,"patch",1,2532,"shape",3.0842201949178
1,"patch",1,2533,"shape",1.22474487139159
1,"patch",1,2534,"shape",1.42302494707577
1,"patch",1,2535,"shape",1
1,"patch",1,2536,"shape",2.47358930863565
1,"patch",1,2537,"shape",1
1,"patch",1,2538,"shape",1.70664491365775
1,"patch",1,2539,"shape",1.375
1,"patch",1,2540,"shape",3.49448399287357
1,"patch",1,2541,"shape",2.42639810831063
1,"patch",1,2542,"shape",1.49607108773332
1,"patch",1,2543,"shape",2.93213610805452
1,"patch",1,2544,"shape",1.15470053837925
1,"patch",1,2545,"shape",2.06040845923034
1,"patch",1,2546,"shape",1.06066017177982
1,"patch",1,2547,"shape",1
1,"patch",1,2548,"shape",1.6601957715884
1,"patch",1,2549,"shape",1
1,"patch",1,2550,"shape",1.48464361604618
1,"patch",1,2551,"shape",1.56892908110547
1,"patch",1,2552,"shape",1
1,"patch",1,2553,"shape",2.52921866921447
1,"patch",1,2554,"shape",1
1,"patch",1,2555,"shape",1.06066017177982
1,"patch",1,2556,"shape",1.60643379569516
1,"patch",1,2557,"shape",1
1,"patch",1,2558,"shape",1.41841628653395
1,"patch",1,2559,"shape",1.35534369137099
1,"patch",1,2560,"shape",1.13389341902768
1,"patch",1,2561,"shape",1.50482316357211
1,"patch",1,2562,"shape",1.96089396063014
1,"patch",1,2563,"shape",1
1,"patch",1,2564,"shape",1.14707866935281
1,"patch",1,2565,"shape",1.44437076145695
1,"patch",1,2566,"shape",1
1,"patch",1,2567,"shape",2.5
1,"patch",1,2568,"shape",1.93605350324334
1,"patch",1,2569,"shape",1
1,"patch",1,2570,"shape",2.24915064537004
1,"patch",1,2571,"shape",1
1,"patch",1,2572,"shape",1.41421356237309
1,"patch",1,2573,"shape",1.44337567297406
1,"patch",1,2574,"shape",1.37248713299344
1,"patch",1,2575,"shape",1.41421356237309
1,"patch",1,2576,"shape",2.8905174941197
1,"patch",1,2577,"shape",1.41421356237309
1,"patch",1,2578,"shape",1.25
1,"patch",1,2579,"shape",1.46993683051833
1,"patch",1,2580,"shape",1.75
1,"patch",1,2581,"shape",5.04561267356953
1,"patch",1,2582,"shape",1.41421356237309
1,"patch",1,2583,"shape",2.67412338573198
1,"patch",1,2584,"shape",1.41421356237309
1,"patch",1,2585,"shape",1.42886901662352
1,"patch",1,2586,"shape",2.45967477524977
1,"patch",1,2587,"shape",1.79533124679383
1,"patch",1,2588,"shape",2.47487373415292
1,"patch",1,2589,"shape",1.48529689632376
1,"patch",1,2590,"shape",1.56524758424985
1,"patch",1,2591,"shape",1.22474487139159
1,"patch",1,2592,"shape",1.34715062810913
1,"patch",1,2593,"shape",1.35060650488382
1,"patch",1,2594,"shape",1.25
1,"patch",1,2595,"shape",1.5232122106248
1,"patch",1,2596,"shape",1
1,"patch",1,2597,"shape",1.16666666666667
1,"patch",1,2598,"shape",1.41421356237309
1,"patch",1,2599,"shape",1.55043418236511
1,"patch",1,2600,"shape",1.47946006479842
1,"patch",1,2601,"shape",1.22474487139159
1,"patch",1,2602,"shape",1.41421356237309
1,"patch",1,2603,"shape",2.12132034355964
1,"patch",1,2604,"shape",2.64921405661623
1,"patch",1,2605,"shape",1.66698714867456
1,"patch",1,2606,"shape",1
1,"patch",1,2607,"shape",1.06066017177982
1,"patch",1,2608,"shape",1.455213750218
1,"patch",1,2609,"shape",1.06066017177982
1,"patch",1,2610,"shape",1.73925271309261
1,"patch",1,2611,"shape",1.41421356237309
1,"patch",1,2612,"shape",1
1,"patch",1,2613,"shape",1
1,"patch",1,2614,"shape",1.41421356237309
1,"patch",1,2615,"shape",1.632128976594
1,"patch",1,2616,"shape",1.44115338424578
1,"patch",1,2617,"shape",2.99367039543456
1,"patch",1,2618,"shape",1.42886901662352
1,"patch",1,2619,"shape",2.21359436211787
1,"patch",1,2620,"shape",1.59104937921181
1,"patch",1,2621,"shape",1.73205080756888
1,"patch",1,2622,"shape",1.06066017177982
1,"patch",1,2623,"shape",1.54919333848297
1,"patch",1,2624,"shape",4.3901099599385
1,"patch",1,2625,"shape",1
1,"patch",1,2626,"shape",1.34330020678349
1,"patch",1,2627,"shape",1
1,"patch",1,2628,"shape",2.04210988097052
1,"patch",1,2629,"shape",2.23606797749979
1,"patch",1,2630,"shape",1.97829167647948
1,"patch",1,2631,"shape",1.25
1,"patch",1,2632,"shape",1.98176635064815
1,"patch",1,2633,"shape",1
1,"patch",1,2634,"shape",1.06066017177982
1,"patch",1,2635,"shape",1.15470053837925
1,"patch",1,2636,"shape",1
1,"patch",1,2637,"shape",1.34164078649987
1,"patch",1,2638,"shape",1.25
1,"patch",1,2639,"shape",1.06066017177982
1,"patch",1,2640,"shape",1.15470053837925
1,"patch",1,2641,"shape",1.26178653628809
1,"patch",1,2642,"shape",1
1,"patch",1,2643,"shape",2.29227953237502
1,"patch",1,2644,"shape",1.20267558860591
1,"patch",1,2645,"shape",1
1,"patch",1,2646,"shape",1.06066017177982
1,"patch",1,2647,"shape",1.25
1,"patch",1,2648,"shape",2.01736646196482
1,"patch",1,2649,"shape",1.91711746288949
1,"patch",1,2650,"shape",2.17913791265452
1,"patch",1,2651,"shape",2.15773670838281
1,"patch",1,2652,"shape",1
1,"patch",1,2653,"shape",1.68430384213304
1,"patch",1,2654,"shape",1.16666666666667
1,"patch",1,2655,"shape",1.06066017177982
1,"patch",1,2656,"shape",1.26178653628809
1,"patch",1,2657,"shape",1.53426073930671
1,"patch",1,2658,"shape",1
1,"patch",1,2659,"shape",2.16335035206106
1,"patch",1,2660,"shape",2.14661916150196
1,"patch",1,2661,"shape",1
1,"patch",1,2662,"shape",1
1,"patch",1,2663,"shape",1.55188057959797
1,"patch",1,2664,"shape",1.28876667408414
1,"patch",1,2665,"shape",1
1,"patch",1,2666,"shape",1.20604537831105
1,"patch",1,2667,"shape",1.6556654463313
1,"patch",1,2668,"shape",1.26491106406735
1,"patch",1,2669,"shape",1.06066017177982
1,"patch",1,2670,"shape",2.97078732781473
1,"patch",1,2671,"shape",2.8477863108906
1,"patch",1,2672,"shape",1
1,"patch",1,2673,"shape",1
1,"patch",1,2674,"shape",1.59838628299839
1,"patch",1,2675,"shape",1.25
1,"patch",1,2676,"shape",2.19651615879953
1,"patch",1,2677,"shape",2.26690584326256
1,"patch",1,2678,"shape",1.41421356237309
1,"patch",1,2679,"shape",1
1,"patch",1,2680,"shape",7.37976560725717
1,"patch",1,2681,"shape",1.15470053837925
1,"patch",1,2682,"shape",2.39109084247869
1,"patch",1,2683,"shape",1.34164078649987
1,"patch",1,2684,"shape",2.43182916822878
1,"patch",1,2685,"shape",1.5007271720362
1,"patch",1,2686,"shape",1.3228756555323
1,"patch",1,2687,"shape",1.06066017177982
1,"patch",1,2688,"shape",1
1,"patch",1,2689,"shape",1.58423606876268
1,"patch",1,2690,"shape",1.25
1,"patch",1,2691,"shape",1.33630620956212
1,"patch",1,2692,"shape",1.51185789203691
1,"patch",1,2693,"shape",3.8559275149476
1,"patch",1,2694,"shape",1.7025130615175
1,"patch",1,2695,"shape",1.15470053837925
1,"patch",1,2696,"shape",2.37295455433231
1,"patch",1,2697,"shape",1.25108648434245
1,"patch",1,2698,"shape",1.41421356237309
1,"patch",1,2699,"shape",1.06066017177982
1,"patch",1,2700,"shape",1.41421356237309
1,"patch",1,2701,"shape",1.06066017177982
1,"patch",1,2702,"shape",1.65154536965743
1,"patch",1,2703,"shape",1.11803398874989
1,"patch",1,2704,"shape",2.34217140966608
1,"patch",1,2705,"shape",1.22474487139159
1,"patch",1,2706,"shape",1.26025207562521
1,"patch",1,2707,"shape",2.22692246687427
1,"patch",1,2708,"shape",1
1,"patch",1,2709,"shape",1.70560573084488
1,"patch",1,2710,"shape",2.20243835905678
1,"patch",1,2711,"shape",1.61780671843056
1,"patch",1,2712,"shape",1.15470053837925
1,"patch",1,2713,"shape",1.11803398874989
1,"patch",1,2714,"shape",1.41421356237309
1,"patch",1,2715,"shape",1
1,"patch",1,2716,"shape",1.71450171450257
1,"patch",1,2717,"shape",1.20604537831105
1,"patch",1,2718,"shape",1.34164078649987
1,"patch",1,2719,"shape",1.80739222823013
1,"patch",1,2720,"shape",1.53795724908074
1,"patch",1,2721,"shape",1.06066017177982
1,"patch",1,2722,"shape",2.4895584285108
1,"patch",1,2723,"shape",1.68881121897426
1,"patch",1,2724,"shape",1.29099444873581
1,"patch",1,2725,"shape",1
1,"patch",1,2726,"shape",1.16666666666667
1,"patch",1,2727,"shape",1.41421356237309
1,"patch",1,2728,"shape",1.44398974476231
1,"patch",1,2729,"shape",2.37170824512628
1,"patch",1,2730,"shape",1.29636243217534
1,"patch",1,2731,"shape",1.06066017177982
1,"patch",1,2732,"shape",1.25
1,"patch",1,2733,"shape",1.84766186075466
1,"patch",1,2734,"shape",1
1,"patch",1,2735,"shape",2.47059631543604
1,"patch",1,2736,"shape",1
1,"patch",1,2737,"shape",1.89894925874622
1,"patch",1,2738,"shape",1.43676223303848
1,"patch",1,2739,"shape",2.379334336334
1,"patch",1,2740,"shape",1.40556385699745
1,"patch",1,2741,"shape",1.72641143818636
1,"patch",1,2742,"shape",2.95481714619568
1,"patch",1,2743,"shape",1.23743686707646
1,"patch",1,2744,"shape",2.95232409606373
1,"patch",1,2745,"shape",1.15470053837925
1,"patch",1,2746,"shape",1
1,"patch",1,2747,"shape",3.66655932505373
1,"patch",1,2748,"shape",1
1,"patch",1,2749,"shape",1.33333333333333
1,"patch",1,2750,"shape",3.36766547003672
1,"patch",1,2751,"shape",1
1,"patch",1,2752,"shape",1.15470053837925
1,"patch",1,2753,"shape",1.29903810567666
1,"patch",1,2754,"shape",1.44337567297406
1,"patch",1,2755,"shape",1
1,"patch",1,2756,"shape",2.16336670336884
1,"patch",1,2757,"shape",1.85695338177052
1,"patch",1,2758,"shape",1.25
1,"patch",1,2759,"shape",1.06066017177982
1,"patch",1,2760,"shape",1.29636243217534
1,"patch",1,2761,"shape",1.06066017177982
1,"patch",1,2762,"shape",1.7440328223508
1,"patch",1,2763,"shape",1.13389341902768
1,"patch",1,2764,"shape",1
1,"patch",1,2765,"shape",1.1958961484031
1,"patch",1,2766,"shape",1.6
1,"patch",1,2767,"shape",2.12819144855411
1,"patch",1,2768,"shape",1.54961633647608
1,"patch",1,2769,"shape",1.15470053837925
1,"patch",1,2770,"shape",1.96114362996426
1,"patch",1,2771,"shape",1.7248432320313
1,"patch",1,2772,"shape",2.77847944354347
1,"patch",1,2773,"shape",1.13389341902768
1,"patch",1,2774,"shape",1
1,"patch",1,2775,"shape",1
1,"patch",1,2776,"shape",1.8543676133073
1,"patch",1,2777,"shape",1.83333333333333
1,"patch",1,2778,"shape",1
1,"patch",1,2779,"shape",1.06066017177982
1,"patch",1,2780,"shape",1
1,"patch",1,2781,"shape",1.06066017177982
1,"patch",1,2782,"shape",1.59246242461153
1,"patch",1,2783,"shape",2.09536167296735
1,"patch",1,2784,"shape",1.42886901662352
1,"patch",1,2785,"shape",1
1,"patch",1,2786,"shape",1
