"HC_ID","canopy_mean","elevation_range","pct_sinacbc","nTotalRoads","nPrimaria","nSecundaria","nOtherRoads","nForestPatches","meanForestPatchArea","nAgPatches","meanAgPatchArea","pct_forest","pct_ag","hc_areasqkm"
2319,29.284387588501,2.07406616210938,0,0,0,0,0,1,0.931363894044908,0,0,100,0,9.98990583150298e-05
2320,28,0,0,0,0,0,0,1,0.931363894044908,0,0,100,0,9.9899069910025e-05
2321,27.2191472753778,25.7481994628906,0,0,0,0,0,4,3.05042572380481,1,0.00449570194132764,47.1995975202589,0.271262054714132,0.0368647211293096
2322,18.523133055072,10.2743530273438,0,0,0,0,0,1,0.170041512332582,0,0,100,0,0.0100905850673188
2323,20.4507522583008,3.92593383789062,0,0,0,0,0,1,2.92091006968797,1,0.0157874926987207,94.0137283673509,6.06540183015167,0.00329739076817271
2324,28.6597063401166,52.177001953125,0,0,0,0,0,1,1.89715388871186,0,0,97.2057873432523,0,0.0243812643750426
2325,29.8527804783412,0,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.00049965100107633
2326,20.8087921142578,0.69708251953125,0,0,0,0,0,1,0.469351166548716,0,0,100,0,9.99252701273508e-05
2327,28.9054663260062,9.70489501953125,0,0,0,0,0,1,0.186740581138794,0,0,99.0282117392474,0,0.0283757522290623
2328,29,0,0,0,0,0,0,1,2.92091006968797,0,0,100,0,9.9922824139634e-05
2329,24.4779071807861,0,0,0,0,0,0,1,1.89715388871186,0,0,100,0,9.99230489673428e-05
2330,17.6003296375275,3.5325927734375,0,0,0,0,0,1,0.170041512332582,0,0,100,0,0.00359664744825229
2331,22.8194854042747,11.8203430175781,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.0037970549751198
2332,29,9.819580078125,0,0,0,0,0,1,2.92091006968797,0,0,100,0,9.99228495031202e-05
2333,28.4042212168376,0,0,0,0,0,0,1,2.92091006968797,0,0,50.0385893357721,0,0.000199845761695986
2334,12.4283609390259,0.17535400390625,0,0,0,0,0,1,2.06954399752245,0,0,100,0,0.000199823022253055
2335,26.0473678588867,49.4398193359375,0,0,0,0,0,1,2.92091006968797,0,0,97.5110239638279,0,0.015587981114462
2336,24,0,0,0,0,0,0,1,1.89715388871186,0,0,100,0,9.9923061559377e-05
2337,23,6.627685546875,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99359146621064e-05
2338,20,3.9803466796875,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.9936665036701e-05
2339,20.530216217041,1.35989379882812,0,0,0,0,0,1,0.687267410173364,0,0,100,0,9.99083483324503e-05
2340,19,2.81060791015625,0,0,0,0,0,1,0.1740423089657,0,0,100,0,9.99091423347709e-05
2341,24,10.4959411621094,0,0,0,0,0,1,1.89715388871186,0,0,100,0,9.99230737179969e-05
2342,21.9336977579507,98.9708862304688,0,0,0,0,0,1,1001.95258107818,1,17.0579271065311,99.58410890244,0.478769754338654,0.0208868666188269
2343,25.2046203613281,2.03692626953125,0,0,0,0,0,0,0,1,0.00449570194132764,0,100,9.9904459667785e-05
2344,21.6639887491862,0,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.000599535516870456
2345,19.4388096458033,2.581787109375,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00159908891037334
2346,16.9031982421875,0,0,0,0,0,0,0,0,0,0,0,0,0.000499525414608695
2347,24.0968322753906,0.606048583984375,0,0,0,0,0,0,0,1,0.00449570194132764,0,100,9.99044712195027e-05
2348,13.5262322425842,0.9273681640625,0,0,0,0,0,1,2.11854798521687,0,0,100,0,0.000199826047628652
2349,21.686107635498,0,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.000499613277459408
2350,21.9559595346725,32.972900390625,0,0,0,0,0,1,1.89715388871186,0,0,100,0,0.0727447868475819
2351,16.2313652038574,8.49591064453125,0,0,0,0,0,1,1.57965271848899,0,0,100,0,0.000199855528704364
2352,16.180012345314,0.97003173828125,0,0,0,0,0,1,0.0231802759794387,0,0,100,0,0.000799321650830068
2353,20,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99364987493027e-05
2354,18.8983327547709,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000999369093660105
2355,22.9322563958546,20.08056640625,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00439740228793252
2356,17.0939261588183,4.05841064453125,0,0,0,0,0,1,0.0168836365331834,8,0.103799247582128,91.5171893842707,5.71982433651692,0.0139864435152769
2357,26.290802773009,51.0720520019531,0,0,0,0,0,1,2.06954399752245,0,0,100,0,0.0359677993000929
2358,21.5504231452942,0,0,0,0,0,0,1,0.227728980857711,0,0,100,0,0.000399700116964115
2359,27.5423641204834,3.15676879882812,0,0,0,0,0,1,1.69079888667473,0,0,100,0,9.99045372254914e-05
2360,28,0.3292236328125,0,0,0,0,0,1,0.186740581138794,0,0,100,0,9.99144656610879e-05
2361,20,8.26531982421875,0,0,0,0,0,1,0.0915326907702313,0,0,100,0,9.99265660696765e-05
2362,30,0,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.000199862202287579
2363,20.6165781021118,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000999367458014662
2364,11.7469149502841,1.31582641601562,0,0,0,0,0,1,2.11854798521687,0,0,100,0,0.000899206537080376
2365,24.1072562535604,4.51870727539062,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.00199845311854818
2366,28.3292147905235,41.4924011230469,0,0,0,0,0,1,0.0915326907702313,1,0.054359910649156,99.4706474600845,0.401901605899331,0.0497634239486209
2367,21.3555971228558,5.239501953125,0,0,0,0,0,1,1.57965271848899,0,0,100,0,0.00189862728225587
2368,23.3196881125418,15.7996520996094,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.0184851088008907
2369,18.1930503845215,0,0,0,0,0,0,1,2.11854798521687,0,0,100,0,0.000499565613022816
2370,19.1581637859344,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000499681481293468
2371,17.441008294182,42.4693908691406,0,0,0,0,0,6,0.110690328272372,30,0.238363922898153,91.4019903152671,7.87665266630668,0.0609395920240659
2372,27.9127450133815,5.72979736328125,0,0,0,0,0,1,0.178347202198922,0,0,99.1758603498611,0,0.0109905777086765
2373,26.1640770435333,11.0396728515625,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.000699510079027437
2374,26.7126064300537,0,0,0,0,0,0,1,0.0915326907702313,0,0,100,0,9.99267032118587e-05
2375,18.8308510780334,4.48757934570312,0,0,0,0,0,1,2.06954399752245,0,0,100,0,0.000299734316950096
2376,20,4.11016845703125,0,0,0,0,0,1,2.11854798521687,0,0,100,0,9.99124652045139e-05
2377,25.311475854171,6.00631713867188,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.00349729682039975
2378,25.6622472490583,47.3826904296875,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00889444013932886
2379,22.4953044066995,19.1270446777344,0,0,0,0,0,1,0.170041512332582,0,0,100,0,0.0206807027692537
2380,18.4630398750305,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000399773323249181
2381,13.9592771530151,1.2613525390625,0,0,0,0,0,1,0.0231802759794387,0,0,100,0,0.000299745176079057
2382,23.9382171630859,14.5655212402344,0,0,0,0,0,1,1.57965271848899,0,0,100,0,9.99275740585363e-05
2383,26.1156584421794,0,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.000899371382314566
2384,18,5.6722412109375,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99361293717084e-05
2385,26.7770122445148,19.7648010253906,0,0,0,0,0,1,1.69079888667473,14,0.15015712906855,76.9960924901551,23.0988277470465,0.00779260324251802
2386,22.5245459629939,0,0,0,0,0,0,1,0.687267410173364,0,0,100,0,0.000899169744407787
2387,22.6816733224051,0,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.000699508683121356
2388,25.304212474823,11.7750854492188,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.00179874127035397
2389,19.8717473347982,3.62811279296875,0,0,0,0,0,1,0.00389620985789254,0,0,33.365760090084,0,0.00029970844281686
2390,29.5354912962232,9.07904052734375,0,0,0,0,0,1,0.227728980857711,0,0,100,0,0.00489631424096299
2391,29,4.22128295898438,0,0,0,0,0,1,0.0915326907702313,0,0,100,0,9.99267872882483e-05
2392,19.8235879625593,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00069960379317162
2393,27.2160873413086,3.67178344726562,0,0,0,0,0,1,0.0231802759794387,0,0,100,0,9.99147088570753e-05
2394,23.4205366311614,6.82138061523438,0,0,0,0,0,1,0.170041512332582,0,0,100,0,0.0074930364890436
2395,30,0,0,0,0,0,0,1,2.92091006968797,0,0,100,0,9.99230862677505e-05
2396,18.9947338104248,6.55108642578125,0,0,0,0,0,1,1.57965271848899,0,0,100,0,9.99273042157511e-05
2397,20.2168211255755,10.3348999023438,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.000399719029177744
2398,17.1264591217041,0,0,0,0,0,0,1,0.931363894044908,0,0,100,0,9.98994724703807e-05
2399,21.7922520107693,0.56622314453125,0,0,0,0,0,1,2.06954399752245,0,0,100,0,0.000399641623691045
2400,27.3484441202583,167.801361083984,0,0,0,0,0,2,0.798420051337063,26,1.30739103964725,99.1284277172278,0.770750253131191,0.402205511760285
2401,17.9260946922615,19.6877136230469,0,0,0,0,0,1,0.165835691105106,20,0.625006273647842,83.177192964117,12.1548333557879,0.0419586172077916
2402,23.734916973191,79.3793029785156,0,0,0,0,0,1,2.06954399752245,3,0.225696090973891,99.758502084129,0.0711882745605107,0.421417714998833
2403,20.6218844193679,4.84112548828125,0,0,0,0,0,1,1.57965271848899,0,0,100,0,0.00119912746148243
2404,27.1705599392162,21.9094848632812,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.000999303240985777
2405,24,0,0,0,0,0,0,1,2.06954399752245,0,0,100,0,9.9909466062134e-05
2406,24.4599054881505,11.1888427734375,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.0013990183222648
2407,24.5474113464355,0,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.000999300923827432
2408,19.2615928649902,8.92779541015625,0,0,0,0,0,1,9.76080782418202,0,0,100,0,9.99292880432477e-05
2409,19.9053122202555,4.9803466796875,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000899424298551319
2410,22.463005065918,0,0,0,0,0,0,1,2.11854798521687,0,0,100,0,9.9913030533673e-05
2411,23,6.7105712890625,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.000299762036127184
2412,20.7103805541992,0.995635986328125,0,0,0,0,0,0,0,0,0,0,0,9.99005392694235e-05
2413,19.2795171737671,0,0,0,0,0,0,1,0.010891028720292,0,0,50.0412201245104,0,0.000199835255317885
2414,24.352144393313,51.832275390625,0,0,0,0,0,1,9.76080782418202,1,0.0180872366533967,99.5983673254832,0.472030176898025,0.0211850862284179
2415,28.6053867340088,3.94821166992188,0,0,0,0,0,1,1.69079888667473,0,0,100,0,9.99053003208246e-05
2416,14,0,0,0,0,0,0,1,2.06954399752245,0,0,100,0,9.99102182387432e-05
2417,22.1368700265884,0,0,0,0,0,0,1,0.152646923512387,3,0.983921464685227,66.7331559382443,33.3665779691222,0.000899103289158462
2418,20.2816680077068,14.1250610351562,0,0,0,0,0,1,0.152646923512387,9,0.983921464685227,93.3363571171188,6.76350413892165,0.0147852352783425
2419,21.0710134506226,0,0,0,0,0,0,1,0.000699303759954564,0,0,100,0,9.99005258680554e-05
2420,26.3501863714365,40.6196594238281,0,0,0,0,0,2,3.50363466951484,9,1.90274894193715,96.2249082717273,2.39640576155643,0.10849581659791
2421,19.1852997371129,3.9949951171875,0,0,0,0,0,1,0.00519571753134455,0,0,100,0,0.000599505722204602
2422,21.8754653930664,0.2171630859375,0,0,0,0,0,1,0.687267410173364,0,0,100,0,9.99078527734673e-05
2423,20.8211250305176,0,0,0,0,0,0,1,0.0864240142771576,0,0,100,0,9.99123491848877e-05
2424,24.046388367714,51.8304138183594,0,0,0,0,0,1,0.0864240142771576,1,3.80830431285582,99.7977398751331,0.29010970893934,0.0344697184956706
2425,30,1.09051513671875,0,0,0,0,0,1,3.2282742115656,0,0,100,0,0.00179865178689067
2426,25.9564990543184,13.741943359375,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00359794480874186
2427,28.3539994557699,21.7851867675781,0,0,0,0,0,1,1.69079888667473,1,0.038763402960721,95.5031061976372,0.918299098054204,0.0108896981617309
2428,17.0420360565186,2.89779663085938,0,0,0,0,0,1,0.0038964852008061,0,0,100,0,0.000299729669792418
2429,30,4.9613037109375,0,0,0,0,0,1,0.469351166548716,0,0,100,0,9.99253321265714e-05
2430,17,1.85879516601562,0,0,0,0,0,0,0,0,0,0,0,9.99006988434412e-05
2431,12.1169470378331,0,0,0,0,0,0,1,0.0969113206392367,0,0,100,0,0.000699360606695263
2432,18.5017051696777,8.9293212890625,0,0,0,0,0,1,2.11854798521687,0,0,100,0,9.99124783434527e-05
2433,12.7126612663269,0,0,0,0,0,0,1,2.11854798521687,0,0,100,0,0.000499564646638362
2434,27.9212455749512,11.522216796875,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.000799441995732654
2435,15.0889226595561,10.7652893066406,0,0,0,0,0,1,0.931363894044908,4,0.135763223902374,16.6835251996303,83.4176259981517,0.000599393706086863
2436,30,16.5910339355469,0,0,0,0,0,1,1.69079888667473,3,0.15015712906855,95.0399908163837,3.03319119626756,0.00989057334628821
2437,25,1.21957397460938,0,0,0,0,0,1,2.92091006968797,0,0,100,0,9.99208239236323e-05
2438,26.7541828155518,10.5686950683594,0,0,0,0,0,1,0.469351166548716,0,0,100,0,0.000199852245659
2439,16.9428955713908,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000999362288567063
2440,19,7.17083740234375,0,0,0,0,0,1,0.931363894044908,0,0,100,0,9.98996725518664e-05
2441,23.1601082483927,0,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.00059951721458901
2442,30,5.40380859375,0,0,0,0,0,1,0.227728980857711,0,0,100,0,0.00379714130516968
2443,18,0,0,0,0,0,0,1,0.931363894044908,0,0,100,0,9.98996452898718e-05
2444,11.6877145767212,0,0,0,0,0,0,1,0.000199825767000293,0,0,100,0,9.99128908365528e-05
2445,25.6274499893188,0,0,0,0,0,0,1,0.178347202198922,0,0,100,0,9.99143763662141e-05
2446,30,0,0,0,0,0,0,1,0.227728980857711,0,0,100,0,0.00019984968801574
2447,28.0480003356934,0,0,0,0,0,0,1,0.469351166548716,0,0,100,0,9.99261467550168e-05
2448,19.0786743164062,0,0,0,0,0,0,1,2.06954399752245,0,0,100,0,9.99102197854518e-05
2449,27.9527498033312,2.73141479492188,0,0,0,0,0,1,0.469351166548716,0,0,100,0,0.0032975622097118
2450,28.7157673431969,132.093292236328,0,0,0,0,0,1,1.69079888667473,5,0.305351099119363,99.5108919777565,0.0768305219099417,0.650783032016995
2451,13.1349294781685,2.66409301757812,0,0,0,0,0,1,0.0969113206392367,0,0,100,0,0.00359671134012261
2452,26.2682498931885,13.717041015625,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.000499647364703764
2453,19.7892532348633,7.53250122070312,0,0,0,0,0,1,0.170041512332582,0,0,100,0,9.99065986900969e-05
2454,21.4595394134521,0.97528076171875,0,0,0,0,0,1,0.0869274176252532,0,0,100,0,9.9916213462202e-05
2455,29.0834003204995,12.2386474609375,0,0,0,0,0,1,3.2282742115656,0,0,95.3092785455579,0,0.00419686316069216
2456,30,14.3896484375,0,0,0,0,0,1,0.469351166548716,0,0,86.731309816462,0,0.00149888201014261
2457,24.8298072814941,0,0,0,0,0,0,1,0.0915326907702313,0,0,100,0,9.99263202165093e-05
2458,21.3358974456787,4.20501708984375,0,0,0,0,0,0,0,1,0.983921464685227,0,100,0.000299699457563183
2459,19.5273962020874,0.99969482421875,0,0,0,0,0,0,0,1,0.983921464685227,0,100,9.98998987749947e-05
2460,22.4688591857751,11.7246398925781,0,0,0,0,0,2,0.152646923512387,3,0.336898205204894,98.3232133598042,1.77692554264706,0.0168830934555138
2461,28.1613626971374,80.0195617675781,0,0,0,0,0,1,2.92091006968797,4,1.10051630154794,99.7643470223387,0.31511164568016,0.15867391981682
2462,21,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99364627902032e-05
2463,29.0488557815552,12.53662109375,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00389775507240753
2464,17.2900136311849,3.7159423828125,0,0,0,0,0,0,0,1,0.135763223902374,0,100,0.00029969709345857
2465,18.3842018639169,12.3958740234375,0,0,0,0,0,2,0.00824189251532697,16,0.692114830637858,85.6332886073558,12.7292726308232,0.017282998516921
2466,28.8762429555257,0,0,0,0,0,0,1,1.89715388871186,0,0,100,0,0.0014988681748113
2467,22.2789578437805,6.3211669921875,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00119921295460068
2468,21.7766079726043,2.59640502929688,0,0,0,0,0,1,0.152646923512387,4,0.983921464685227,80.5155180590958,19.5848557441044,0.00459538743485985
2469,22.2468566894531,0.034393310546875,0,0,0,0,0,0,0,1,0.983921464685227,0,100,9.98997793086892e-05
2470,15,0,0,0,0,0,0,1,0.00479603721728272,0,0,100,0,9.99173698728846e-05
2471,30,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99424860245635e-05
2472,19.5887355804443,7.40658569335938,0,0,0,0,0,1,2.06954399752245,0,0,100,0,9.99104642885504e-05
2473,17.5258062598861,10.3713073730469,0,0,0,0,0,3,0.0729707652165674,4,0.979153782297982,97.2901006400606,2.79569254712818,0.0357693123668849
2474,20.1402263641357,7.8070068359375,0,0,0,0,0,1,9.76080782418202,0,0,100,0,9.99293360827578e-05
2475,15.4526605606079,4.91986083984375,0,0,0,0,0,1,0.00479603721728272,0,0,100,0,9.99174576449004e-05
2476,24.5856720606486,3.620849609375,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.00109915291283405
2477,28.2993412017822,0,0,0,0,0,0,1,0.0915326907702313,0,0,100,0,9.99265048546586e-05
2478,20.5127220153809,0.766143798828125,0,0,0,0,0,1,0.931363894044908,0,0,100,0,0.000199798583889031
2479,20.3626052557704,11.693359375,0,0,0,0,0,1,0.0505575144414073,1,1.07378868929058,99.7291325624302,0.354907945062029,0.0281763204772782
2480,25.9489065806071,3.1370849609375,0,0,0,0,0,1,1.89715388871186,0,0,100,0,0.00179864091548065
2481,20,0.520294189453125,0,0,0,0,0,1,0.0505575144414073,0,0,100,0,9.99163016884122e-05
2482,30,0,0,0,0,0,0,1,0.469351166548716,0,0,100,0,0.000599554365150259
2483,26.2470512390137,11.4708251953125,0,0,0,0,0,1,0.469351166548716,0,0,100,0,9.99262583171294e-05
2484,24.3980004568286,75.2001342773438,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.0294829606558284
2485,15.6645708084106,0,0,0,0,0,0,1,0.931363894044908,0,0,100,0,9.98991127776681e-05
2486,20.7305459976196,0,0,0,0,0,0,1,1.89715388871186,0,0,100,0,9.99240932344619e-05
2487,19.489512125651,8.51898193359375,0,0,0,0,0,1,0.000799332284543081,0,0,100,0,0.000299749556190858
2488,26,13.0540161132812,0,0,0,0,0,1,0.469351166548716,0,0,100,0,9.99263192220387e-05
2489,28.0944156646729,5.18414306640625,0,0,0,0,0,1,1.57965271848899,0,0,100,0,9.99267385954372e-05
2490,23.500629901886,8.94158935546875,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.000399718785695281
2491,26.2200220703737,40.1013488769531,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.0286775588145602
2492,22.956521987915,0,0,0,0,0,0,1,0.469351166548716,0,0,100,0,0.000299778795576116
2493,17.893474260966,0,0,0,0,0,0,2,0.000499495810854423,1,0.983921464685227,40.0403756189912,60.0605634284868,0.000499495813683476
2494,26.7417785644531,3.63714599609375,0,0,0,0,0,1,3.50363466951484,0,0,100,0,0.00459557406300717
2495,19,0,0,0,0,0,0,1,0.178347202198922,0,0,100,0,9.99145804825239e-05
2496,29.2170016765594,27.71630859375,0,0,0,0,0,1,0.469351166548716,0,0,87.5650799431533,0,0.000799405425603945
2497,24.0652168937351,10.1481323242188,0,0,0,0,0,1,0.469351166548716,0,0,100,0,0.00229830556846065
2498,29,0,0,0,0,0,0,1,0.0171873841851373,0,0,100,0,9.99266897125708e-05
2499,25.1268465042114,25.3064575195312,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.00679523116190899
2500,17.6411037445068,7.13714599609375,0,0,0,0,0,1,0.000499495810854423,0,0,100,0,9.98991786432307e-05
2501,9.98100389540195,2.37887573242188,0,0,0,0,0,1,0.0969113206392367,0,0,100,0,0.00279744303854821
2502,17,0.984161376953125,0,0,0,0,0,1,0.0388671068360965,0,0,100,0,9.99157163373457e-05
2503,29.8972539901733,7.7374267578125,0,0,0,0,0,1,3.2282742115656,0,0,100,0,0.000199851047178199
2504,18.4187335968018,0,0,0,0,0,0,1,0.0505575144414073,0,0,100,0,9.9915843379611e-05
2505,16.354193687439,0.142486572265625,0,0,0,0,0,1,0.0383687486209585,0,0,100,0,0.000399674258866609
2506,29.7072058267761,68.2083740234375,0,0,0,0,0,1,0.469351166548716,0,0,100,0,0.037172457743212
2507,24.0096216935378,28.8482666015625,0,0,0,0,0,1,0.0278802869847498,0,0,100,0,0.00389724512426974
2508,23.9759292602539,0,0,0,0,0,0,1,9.99294591319267e-05,0,0,100,0,9.99294591319267e-05
2509,20.3997917175293,0,0,0,0,0,0,0,0,1,0.983921464685227,0,100,9.98994319810445e-05
2510,27.133039089982,83.0632019042969,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.0958257827192446
2511,19.0227975845337,1.91339111328125,0,0,0,0,0,1,0.170041512332582,0,0,100,0,0.000299720439231372
2512,29.5984749794006,6.6141357421875,0,0,0,0,0,1,3.2282742115656,0,0,100,0,9.99255667000034e-05
2513,21.1918947855632,9.29486083984375,0,0,0,0,0,1,0.469351166548716,0,0,100,0,0.00219837503062924
2514,18.7507025978782,0,0,0,0,0,0,1,0.165835691105106,0,0,100,0,0.00109890475570498
2515,16.1808183306739,7.3597412109375,0,0,0,0,0,1,0.152646923512387,2,0.0133865754647277,91.1628728342162,5.36252193142448,0.00559438271463272
2516,19,0,0,0,0,0,0,1,0.152646923512387,0,0,100,0,0.000299699520322742
2517,19.9667143821716,1.00210571289062,0,0,0,0,0,1,0.152646923512387,0,0,100,0,0.00179819816793854
2518,22.8134380838145,13.9943237304688,0,0,0,0,0,1,0.0382679216220337,0,0,100,0,0.00379681889128521
2519,24,4.36114501953125,0,0,0,0,0,1,0.469351166548716,0,0,100,0,9.99260849305356e-05
2520,16.9696047856258,5.97576904296875,0,0,0,0,0,1,0.165835691105106,0,0,87.5874045869893,0,0.00319680667922877
2521,22.7117433547974,1.01858520507812,0,0,0,0,0,1,1.69079888667473,0,0,100,0,0.00019981212268534
2522,21.2447975492014,5.19692993164062,0,0,0,0,0,1,0.0388671068360965,2,1.07378868929058,97.6729081570726,2.41167674461908,0.00829298538646355
2523,24.7446880340576,5.13424682617188,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.000799373317525744
2524,11.4450378417969,0,0,0,0,0,0,1,0.0402653511068198,0,0,100,0,9.99138896623917e-05
2525,26.9769891387788,9.83822631835938,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.0175861298081243
2526,24.8286571502686,15.4754333496094,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.000199843226765646
2527,20,3.34454345703125,0,0,0,0,0,1,3.2282742115656,0,0,100,0,9.9924899113721e-05
2528,20.2680410930089,20.451904296875,0,0,0,0,0,1,0.028379646437608,0,0,100,0,0.00589577434831453
2529,19.2344951629639,2.4105224609375,0,0,0,0,0,1,0.152646923512387,0,0,50.0501173039612,0,0.000199799731522478
2530,24.0884158673623,282.478378295898,0,0,0,0,0,6,1.6165865263502,146,0.352725265209557,97.5236152897306,2.24795748207169,1.21888426353814
2531,14.4240432357788,8.71148681640625,0,0,0,0,0,1,0.0383687486209585,0,0,100,0,0.0147879576629085
2532,18.9554248116233,20.0834350585938,0,0,0,0,0,1,0.0278802869847498,0,0,100,0,0.0044968159593982
2533,19,0.831268310546875,0,0,0,0,0,1,0.152646923512387,0,0,50.0501306816228,0,0.000199799678118958
2534,18.4780424047725,26.3593139648438,0,1,0,0,1,4,0.0485762847264043,10,0.0763432825433029,57.7108778742054,7.15002026760067,0.0195803640773426
2535,23.8493243626186,15.2217712402344,0,0,0,0,0,1,2.92091006968797,0,0,100,0,0.000499608096952681
2536,29.5197412905755,37.9669799804688,0,0,0,0,0,1,3.2282742115656,0,0,100,0,0.0520608399340314
2537,19.945662525722,0.796173095703125,0,0,0,0,0,1,0.0344713088029085,0,0,100,0,0.00349709232458034
2538,22.3403911590576,12.6129150390625,0,0,0,0,0,1,1.57965271848899,0,0,100,0,0.000199854018237034
2539,19,6.20953369140625,0,0,0,0,0,1,0.152646923512387,0,0,100,0,9.98996587963047e-05
2540,21.9646574656169,1.18524169921875,0,0,0,0,0,1,0.0402653511068198,1,0.979153782297982,94.9532624819965,5.13260878281062,0.00389665389401605
2541,14,0.65606689453125,0,0,0,0,0,1,0.0344713088029085,0,0,100,0,9.99170514799771e-05
2542,19.3709837595622,4.1177978515625,0,0,0,0,0,1,9.76080782418202,0,0,100,0,0.000199857855373244
2543,12.6816186904907,0,0,0,0,0,0,1,0.0402653511068198,0,0,100,0,9.99137615779618e-05
2544,19.5406676247006,8.95114135742188,0,0,0,0,0,1,2.11854798521687,0,0,100,0,0.0113901452389833
2545,23.6473054885864,6.63491821289062,0,0,0,0,0,1,0.028379646437608,0,0,100,0,0.000199856240073968
2546,19.3436069488525,7.67596435546875,0,0,0,0,0,1,9.76080782418202,0,0,100,0,9.99300068020384e-05
2547,25.2546096801758,1.13363647460938,0,0,0,0,0,1,1.69079888667473,0,0,100,0,0.000499529923897702
2548,19.1969807942708,0,0,0,0,0,0,1,0.243075780530546,0,0,100,0,0.000299721970286992
2549,26.0251047346327,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000799544839641712
2550,22.3027830275278,9.56982421875,0,0,0,0,0,1,3.50363466951484,8,1.90274894193715,92.0886312831833,8.0077070681029,0.00999037543701667
2551,30,4.0904541015625,0,0,0,0,0,0,0,0,0,0,0,9.99046162243903e-05
2552,26.6190616234742,85.4127807617188,0,0,0,0,0,1,2.92091006968797,0,0,99.8364554358104,0,0.082635145288229
2553,19.4462690353394,9.453125,0,0,0,0,0,1,0.15309291323803,0,0,100,0,9.9929909706414e-05
2554,27.0384557723999,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000599658247011117
2555,14.3062086105347,3.0498046875,0,0,0,0,0,1,2.11854798521687,0,0,100,0,9.99136587517569e-05
2556,26.9505563100179,16.1474914550781,0,0,0,0,0,1,0.00279786686880904,0,0,100,0,0.00269794295893879
2557,25.8898416900635,13.1895141601562,0,0,0,0,0,1,1.89715388871186,0,0,98.3505826052323,0,0.00579559352777719
2558,19.6845467885335,4.1905517578125,0,0,0,0,0,1,0.15309291323803,0,0,100,0,0.000299790019299006
2559,18,2.47198486328125,0,0,0,0,0,0,0,0,0,0,0,9.98996590483875e-05
2560,27.0992721060048,4.009521484375,0,0,0,0,0,1,1.00052684918285,0,0,100,0,0.00189872838215467
2561,30,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000199886357842057
2562,13.7875900268555,1.86093139648438,0,0,0,0,0,0,0,1,0.692114830637858,0,100,9.99004584491486e-05
2563,24,0.048736572265625,0,0,0,0,0,1,1.69079888667473,0,0,100,0,9.99061927385774e-05
